"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1916","Should measure largestContentfulPaint for /","Performance with unified command","Wed Mar 12 19:02:59 GMT 2025","passed","Wed Mar 12 19:03:01 GMT 2025","","","",""
"","1522","TC_00.001.02 | Verify a new freestyle project can be created from the Dahsboard page","US_00.001 | New item > Create Freestyle Project","Wed Mar 12 19:02:01 GMT 2025","passed","Wed Mar 12 19:02:03 GMT 2025","","","",""
"","10044","TC_14.002.15 | Verify suggestions in the search box","US_14.002 | Header > Search Box","Wed Mar 12 19:05:00 GMT 2025","failed","Wed Mar 12 19:05:10 GMT 2025","","","",""
"","5388","TC_01.004.02 |Freestyle project |Delete Project on Project Page","US_01.004 | FreestyleProject > Delete Project","Wed Mar 12 19:02:53 GMT 2025","passed","Wed Mar 12 19:02:58 GMT 2025","","","",""
"","1487","TC_00.001.03 | Create a new Freestyle Project using the ""New Item"" button from the Dashboard","US_00.001 | New item > Create Freestyle Project","Wed Mar 12 19:01:58 GMT 2025","passed","Wed Mar 12 19:01:59 GMT 2025","","","",""
"","952","API 11.1: GET Created User Account by email","Automation excersize API CRUD:","Wed Mar 12 19:01:00 GMT 2025","passed","Wed Mar 12 19:01:01 GMT 2025","","","",""
"","1809","Checks the Multibranch Pipeline page contains search field","Checking parametrization","Wed Mar 12 19:01:27 GMT 2025","passed","Wed Mar 12 19:01:29 GMT 2025","","","",""
"","1899","Should load /user/admin/ page with size less than 1 MB","Performance with unified command","Wed Mar 12 19:03:56 GMT 2025","passed","Wed Mar 12 19:03:57 GMT 2025","","","",""
"","8139","TC_14.002.09 | Verify that the selection of an auto-complete suggestion redirects to the relevant page","US_14.002 | Header > Search Box","Wed Mar 12 19:04:40 GMT 2025","failed","Wed Mar 12 19:04:48 GMT 2025","","","",""
"","2164","Default analysis","Accessibility","Wed Mar 12 19:01:46 GMT 2025","passed","Wed Mar 12 19:01:48 GMT 2025","","","",""
"","8608","TC_01.006.06 | Choose from a list of existing folders","US_01.006 | FreestyleProject > Move project","Wed Mar 12 19:03:07 GMT 2025","failed","Wed Mar 12 19:03:15 GMT 2025","","","",""
"","11554","TC_01.004.17 | Delete project from the Project Page","US_01.004 | FreestyleProject > Delete Project","Wed Mar 12 19:02:24 GMT 2025","failed","Wed Mar 12 19:02:35 GMT 2025","","","",""
"","1228","API 1: Get All Products List (productsList)","Automation excersize API:","Wed Mar 12 19:00:49 GMT 2025","passed","Wed Mar 12 19:00:50 GMT 2025","","","",""
"","1897","Should measure totalBlockingTime for /user/admin/credentials/","Performance with unified command","Wed Mar 12 19:04:49 GMT 2025","passed","Wed Mar 12 19:04:51 GMT 2025","","","",""
"","1842","TC_00.000.09 | Verify New item can be created from ""Create a job"" button","US_00.000 | New Item > Create New item","Wed Mar 12 19:02:36 GMT 2025","passed","Wed Mar 12 19:02:37 GMT 2025","","","",""
"","1853","TC_14.002.13 | Verify auto-fill suggestions contain the search term","US_14.002 | Header > Search Box","Wed Mar 12 19:05:11 GMT 2025","passed","Wed Mar 12 19:05:13 GMT 2025","","","",""
"","882","Provide context as Object with ""exclude"" and ""include""","Accessibility","Wed Mar 12 19:02:04 GMT 2025","passed","Wed Mar 12 19:02:04 GMT 2025","","","",""
"","781","TC_14.002.11 | Verify that Dashboard page has a Search box on its top right","US_14.002 | Header > Search Box","Wed Mar 12 19:05:22 GMT 2025","passed","Wed Mar 12 19:05:23 GMT 2025","","","",""
"","1808","TC_00.000.02 | Create new item from ""Create a job"" button","US_00.000 | New Item > Create New item","Wed Mar 12 19:02:22 GMT 2025","passed","Wed Mar 12 19:02:24 GMT 2025","","","",""
"","7631","TC_04.001.02 | Rename folder from drop-down menu","US_04.001 | Folder > Rename Folder","Wed Mar 12 19:00:36 GMT 2025","passed","Wed Mar 12 19:00:44 GMT 2025","","","",""
"","9525","TC_16.002.03 | Verify descending sorting in the columns","US_16.002 | Dashboard > Create View","Wed Mar 12 19:02:41 GMT 2025","passed","Wed Mar 12 19:02:50 GMT 2025","","","",""
"","1441","Should return response for /view/all/newJob in less than 500 milliseconds","Performance with unified command","Wed Mar 12 19:03:09 GMT 2025","passed","Wed Mar 12 19:03:10 GMT 2025","","","",""
"","2289","TC_00.004.01 | Create Folder using New Item menu link, with unique name and default configuration","US_00.004 | New item > Create Folder","Wed Mar 12 19:01:39 GMT 2025","passed","Wed Mar 12 19:01:41 GMT 2025","","","",""
"","2418","TC_00.002.05 | Create Pipeline Project with an already existing name of a project","US_00.002 | New Item > Create Pipeline Project","Wed Mar 12 19:02:58 GMT 2025","passed","Wed Mar 12 19:03:01 GMT 2025","","","",""
"","544","API 5: POST To Search Products (searchProduct)","Automation excersize API:","Wed Mar 12 19:00:52 GMT 2025","passed","Wed Mar 12 19:00:52 GMT 2025","","","",""
"","2434","TC_08.001.02 | The build is triggered from the Multi-configuration project's dropdown menu","US_08.001 | Build history > Start to build a project","Wed Mar 12 19:01:33 GMT 2025","passed","Wed Mar 12 19:01:35 GMT 2025","","","",""
"","1572","TC_00.000.12 | Verify redirection to the configure page for the selected item type after clicking ""OK""","US_00.000 | New Item > Create New item","Wed Mar 12 19:02:39 GMT 2025","passed","Wed Mar 12 19:02:41 GMT 2025","","","",""
"","1931","Should measure paint timings for /user/admin/my-views/view/all/","Performance with unified command","Wed Mar 12 19:04:28 GMT 2025","passed","Wed Mar 12 19:04:30 GMT 2025","","","",""
"","1464","Only Rule Tag wcag20 Test","Accessibility","Wed Mar 12 19:01:56 GMT 2025","passed","Wed Mar 12 19:01:58 GMT 2025","","","",""
"","1890","Should measure largestContentfulPaint for /user/admin/builds","Performance with unified command","Wed Mar 12 19:05:00 GMT 2025","passed","Wed Mar 12 19:05:02 GMT 2025","","","",""
"","2050","Should load / page with size less than 1 MB","Performance with unified command","Wed Mar 12 19:02:55 GMT 2025","passed","Wed Mar 12 19:02:57 GMT 2025","","","",""
