"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5313","TC_01.006.09 | Move a project from a folder to the Dashboard page","US_01.006 | FreestyleProject > Move project","Fri Dec 13 12:53:23 GMT 2024","passed","Fri Dec 13 12:53:29 GMT 2024","","","",""
"","1494","TC_13.003.06 | Rename user","US_13.003 | User > Config","Fri Dec 13 12:53:21 GMT 2024","passed","Fri Dec 13 12:53:23 GMT 2024","","","",""
"","1862","Checks the Organization Folder page contains search field","Checking parametrization","Fri Dec 13 12:52:34 GMT 2024","passed","Fri Dec 13 12:52:36 GMT 2024","","","",""
"","826","RF_14.003.05 | Header > Log out option | Verify user log out the current session on click ""Log out"" link.","US_14.003 | Header > Log out option","Fri Dec 13 12:54:45 GMT 2024","passed","Fri Dec 13 12:54:46 GMT 2024","","","",""
"","3977","TC_01.004.12 | Verify confirmation message appears after attempting to delete a project","US_01.004 | FreestyleProject > Delete Project","Fri Dec 13 12:52:49 GMT 2024","passed","Fri Dec 13 12:52:53 GMT 2024","","","",""
"","1044","TC_14.002.04 | Message that no matches found","US_14.002 | Header > Search Box","Fri Dec 13 12:55:08 GMT 2024","passed","Fri Dec 13 12:55:09 GMT 2024","","","",""
"","3400","TC_14.002.15 | Verify suggestions in the search box","US_14.002 | Header > Search Box","Fri Dec 13 12:55:09 GMT 2024","passed","Fri Dec 13 12:55:13 GMT 2024","","","",""
"","406","API 9: DELETE To Verify Login endpoint (verifyLogin)","Automation excersize API:","Fri Dec 13 12:51:34 GMT 2024","passed","Fri Dec 13 12:51:34 GMT 2024","","","",""
"","2687","TC_08.001.01 | Build status icon for ""Not built"" Multi-configuration project is shown on ""Dashboard"" page","US_08.001 | Build history > Start to build a project","Fri Dec 13 12:51:55 GMT 2024","passed","Fri Dec 13 12:51:58 GMT 2024","","","",""
"","4296","TC_01.004.14 | Verify Freestyle Project is deleted from Project page","US_01.004 | FreestyleProject > Delete Project","Fri Dec 13 12:52:25 GMT 2024","passed","Fri Dec 13 12:52:29 GMT 2024","","","",""
"","3205","TC_01.002.02 | Rename a project from the Project Page","US_01.002 | FreestyleProject > Rename Project","Fri Dec 13 12:53:41 GMT 2024","passed","Fri Dec 13 12:53:44 GMT 2024","","","",""
"","6390","TC_01.004.04 | FreestyleProject > Delete Project|Delete a project from the Project Page","US_01.004 | FreestyleProject > Delete Project","Fri Dec 13 12:52:34 GMT 2024","passed","Fri Dec 13 12:52:40 GMT 2024","","","",""
"","838","RF_14.003.04 | Verify Log out button is seen and works properly.","US_14.003 | Header > Log out option","Fri Dec 13 12:54:44 GMT 2024","passed","Fri Dec 13 12:54:45 GMT 2024","","","",""
"","820","API 12.3: DELETE To Delete User Account with invalid details","Automation excersize API CRUD:","Fri Dec 13 12:51:39 GMT 2024","passed","Fri Dec 13 12:51:40 GMT 2024","","","",""
"","4537","TC_01.001.02 | Add a Description to an Existing Project","US_01.001 | FreestyleProject > Add description","Fri Dec 13 12:51:40 GMT 2024","passed","Fri Dec 13 12:51:44 GMT 2024","","","",""
"","1922","TC_00.000.02 | Create new item from ""Create a job"" button","US_00.000 | New Item > Create New item","Fri Dec 13 12:53:28 GMT 2024","passed","Fri Dec 13 12:53:29 GMT 2024","","","",""
"","2211","TC_00.001.06 | Verify a new Freestyle Project can be created from a new Folder","US_00.001 | New item > Create Freestyle Project","Fri Dec 13 12:53:14 GMT 2024","passed","Fri Dec 13 12:53:16 GMT 2024","","","",""
"","3171","TC_00.002.01 | Special characters are not allowed in the project name","US_00.002 | New Item > Create Pipeline Project","Fri Dec 13 12:51:45 GMT 2024","passed","Fri Dec 13 12:51:48 GMT 2024","","","",""
"","3754","Checks the Freestyle project page contains search field","Checking parametrization","Fri Dec 13 12:52:22 GMT 2024","passed","Fri Dec 13 12:52:26 GMT 2024","","","",""
"","388","API 11.1: GET Created User Account by email","Automation excersize API CRUD:","Fri Dec 13 12:51:38 GMT 2024","passed","Fri Dec 13 12:51:38 GMT 2024","","","",""
"","1412","TC_00.002.15 | The url of the configure page contains new project name","US_00.002 | New Item > Create Pipeline Project","Fri Dec 13 12:51:58 GMT 2024","passed","Fri Dec 13 12:51:59 GMT 2024","","","",""
"","410","API 11.2: POST To Verify Login Created User with valid details","Automation excersize API CRUD:","Fri Dec 13 12:51:38 GMT 2024","passed","Fri Dec 13 12:51:38 GMT 2024","","","",""
"","2154","TC_04.001.03| Verify that error message is displayed when an invalid folder name is entered in the Rename Folder field","US_04.001 | Folder > Rename Folder","Fri Dec 13 12:53:49 GMT 2024","passed","Fri Dec 13 12:53:51 GMT 2024","","","",""
"","1749","TC_00.000.10 | Verify that to create a new item, user should choose ""an item type"" first","US_00.000 | New Item > Create New item","Fri Dec 13 12:53:44 GMT 2024","passed","Fri Dec 13 12:53:45 GMT 2024","","","",""
"","1064","TC_14.002.02| Verify error message appears when no matches found","US_14.002 | Header > Search Box","Fri Dec 13 12:55:13 GMT 2024","passed","Fri Dec 13 12:55:14 GMT 2024","","","",""
"","8537","TC_01.001.01 | Add a description when creating a project","US_01.001 | FreestyleProject > Add description","Fri Dec 13 12:51:31 GMT 2024","passed","Fri Dec 13 12:51:40 GMT 2024","","","",""
"","1792","TC_00.000.13 | Verify that after saving, new item is present on dashboard","US_00.000 | New Item > Create New item","Fri Dec 13 12:53:47 GMT 2024","passed","Fri Dec 13 12:53:49 GMT 2024","","","",""
"","4012","TC_01.006.05 | Move project from the Dashboard to Folder","US_01.006 | FreestyleProject > Move project","Fri Dec 13 12:53:19 GMT 2024","passed","Fri Dec 13 12:53:23 GMT 2024","","","",""
"","1245","TC_00.000.14 | Verify the display of validation message if no item name is entered","US_00.000 | New Item > Create New item","Fri Dec 13 12:53:49 GMT 2024","passed","Fri Dec 13 12:53:51 GMT 2024","","","",""
"","1807","Checks the Multibranch Pipeline page contains search field","Checking parametrization","Fri Dec 13 12:52:32 GMT 2024","passed","Fri Dec 13 12:52:34 GMT 2024","","","",""
"","425","API 2: POST To All Products List (productsList)","Automation excersize API:","Fri Dec 13 12:51:30 GMT 2024","passed","Fri Dec 13 12:51:31 GMT 2024","","","",""
"","535","API 3: Get All Brands List (brandsList)","Automation excersize API:","Fri Dec 13 12:51:31 GMT 2024","passed","Fri Dec 13 12:51:31 GMT 2024","","","",""
"","32169","TC_09.001_6 | Verify go to required page by click on required item on search suggestion dropdown.","US_09.001 | Manage Jenkins > Search settings","Fri Dec 13 12:51:45 GMT 2024","passed","Fri Dec 13 12:52:17 GMT 2024","","","",""
