"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1754","TC_04.001.12 | Verify that there is ""Display Name"" field and hint sign in the Configure section","US_04.001 | Folder > Rename Folder","Tue Jan 07 13:28:09 GMT 2025","passed","Tue Jan 07 13:28:11 GMT 2025","","","",""
"","1722","TC_00.001.14 | Create Freestyle Project from the Dashboard Menu","US_00.001 | New item > Create Freestyle Project","Tue Jan 07 13:29:17 GMT 2025","passed","Tue Jan 07 13:29:19 GMT 2025","","","",""
"","2434","TC_04.001.04 |Verify to rename the folder from drop-down menu of the folder element in the breadcrumbs","US_04.001 | Folder > Rename Folder","Tue Jan 07 13:28:01 GMT 2025","passed","Tue Jan 07 13:28:04 GMT 2025","","","",""
"","1436","TC_00.000.12 | Verify redirection to the configure page for the selected item type after clicking ""OK""","US_00.000 | New Item > Create New item","Tue Jan 07 13:29:59 GMT 2025","passed","Tue Jan 07 13:30:00 GMT 2025","","","",""
"","1844","Should measure cumulativeLayoutShift for /me/my-views/view/all/","Performance with unified command","Tue Jan 07 13:30:44 GMT 2025","passed","Tue Jan 07 13:30:46 GMT 2025","","","",""
"","1778","Checks the Organization Folder page contains search field","Checking parametrization","Tue Jan 07 13:28:45 GMT 2025","passed","Tue Jan 07 13:28:46 GMT 2025","","","",""
"","4117","TC_01.004.10 | Verify Freestyle Project is deleted from Dashboard page","US_01.004 | FreestyleProject > Delete Project","Tue Jan 07 13:28:58 GMT 2025","passed","Tue Jan 07 13:29:03 GMT 2025","","","",""
"","390","API 3: Get All Brands List (brandsList)","Automation excersize API:","Tue Jan 07 13:27:37 GMT 2025","passed","Tue Jan 07 13:27:38 GMT 2025","","","",""
"","795","RF_14.003.05 | Header > Log out option | Verify user log out the current session on click ""Log out"" link.","US_14.003 | Header > Log out option","Tue Jan 07 13:31:17 GMT 2025","passed","Tue Jan 07 13:31:18 GMT 2025","","","",""
"","1687","All levels of severity","Accessibility","Tue Jan 07 13:28:47 GMT 2025","passed","Tue Jan 07 13:28:49 GMT 2025","","","",""
"","1839","Should load /user/admin/credentials/ page with size less than 1 MB","Performance with unified command","Tue Jan 07 13:31:37 GMT 2025","passed","Tue Jan 07 13:31:38 GMT 2025","","","",""
"","1062","Disable report generation","Accessibility","Tue Jan 07 13:28:59 GMT 2025","passed","Tue Jan 07 13:29:00 GMT 2025","","","",""
"","1752","Checks the Folder page contains search field","Checking parametrization","Tue Jan 07 13:28:41 GMT 2025","passed","Tue Jan 07 13:28:43 GMT 2025","","","",""
"","226","API 13.1: GET Updated User Account by email","Automation excersize API CRUD:","Tue Jan 07 13:27:43 GMT 2025","passed","Tue Jan 07 13:27:43 GMT 2025","","","",""
"","16950","measures the performance of the home page of the website with separate config for mobile","Lighthouse","Tue Jan 07 13:29:10 GMT 2025","passed","Tue Jan 07 13:29:27 GMT 2025","","","",""
"","1263","TC_14.002.09 | Verify that the selection of an auto-complete suggestion redirects to the relevant page","US_14.002 | Header > Search Box","Tue Jan 07 13:31:35 GMT 2025","passed","Tue Jan 07 13:31:36 GMT 2025","","","",""
"","1928","Should measure totalBlockingTime for /user/admin/configure","Performance with unified command","Tue Jan 07 13:31:15 GMT 2025","passed","Tue Jan 07 13:31:17 GMT 2025","","","",""
"","1857","Should measure paint timings for /view/all/builds","Performance with unified command","Tue Jan 07 13:30:26 GMT 2025","passed","Tue Jan 07 13:30:28 GMT 2025","","","",""
"","1343","Should return response for /user/admin/credentials/ in less than 500 milliseconds","Performance with unified command","Tue Jan 07 13:31:35 GMT 2025","passed","Tue Jan 07 13:31:36 GMT 2025","","","",""
"","6015","TC_16.002.03 | Verify descending sorting in the columns","US_16.002 | Dashboard > Create View","Tue Jan 07 13:29:21 GMT 2025","passed","Tue Jan 07 13:29:27 GMT 2025","","","",""
"","809","RF_14.003.04 | Verify Log out button is seen and works properly.","US_14.003 | Header > Log out option","Tue Jan 07 13:31:16 GMT 2025","passed","Tue Jan 07 13:31:17 GMT 2025","","","",""
