"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1680","TC_14.002.03 | Verify that user can not see suggested results searched with with Upper Case characters with Insensitive mode being on","US_14.002 | Header > Search Box","Thu Dec 19 12:27:30 GMT 2024","passed","Thu Dec 19 12:27:32 GMT 2024","","","",""
"","3434","TC_01.004.15 | Verify user cancels Project deletion","US_01.004 | FreestyleProject > Delete Project","Thu Dec 19 12:25:15 GMT 2024","passed","Thu Dec 19 12:25:19 GMT 2024","","","",""
"","1829","Should load /user/admin/ page with resourceTiming less than 500ms","Performance with unified command","Thu Dec 19 12:27:31 GMT 2024","passed","Thu Dec 19 12:27:33 GMT 2024","","","",""
"","1828","Should load /view/all/newJob page in less than 2 second","Performance with unified command","Thu Dec 19 12:26:45 GMT 2024","passed","Thu Dec 19 12:26:47 GMT 2024","","","",""
"","3108","TC_01.006.01 | Move project from the Project Page","US_01.006 | FreestyleProject > Move project","Thu Dec 19 12:25:55 GMT 2024","passed","Thu Dec 19 12:25:58 GMT 2024","","","",""
"","1916","TC_00.001.07 | Verify that duplicate names are not accepted during project creation","US_00.001 | New item > Create Freestyle Project","Thu Dec 19 12:25:06 GMT 2024","passed","Thu Dec 19 12:25:08 GMT 2024","","","",""
"","1127","TC_14.003.07 | Verify ""Log out"" button is keyboard-navigable","US_14.003 | Header > Log out option","Thu Dec 19 12:27:13 GMT 2024","passed","Thu Dec 19 12:27:14 GMT 2024","","","",""
"","1831","Should measure largestContentfulPaint for /user/admin/","Performance with unified command","Thu Dec 19 12:27:38 GMT 2024","passed","Thu Dec 19 12:27:40 GMT 2024","","","",""
"","2283","Should load / page in less than 2 second","Performance with unified command","Thu Dec 19 12:26:30 GMT 2024","passed","Thu Dec 19 12:26:32 GMT 2024","","","",""
"","1847","Should measure paint timings for /user/admin/my-views/view/all/","Performance with unified command","Thu Dec 19 12:28:05 GMT 2024","passed","Thu Dec 19 12:28:07 GMT 2024","","","",""
"","2232","TC_08.001.02 | The build is triggered from the Pipeline's dropdown menu","US_08.001 | Build history > Start to build a project","Thu Dec 19 12:24:43 GMT 2024","passed","Thu Dec 19 12:24:45 GMT 2024","","","",""
"","1863","Should measure largestContentfulPaint for /view/all/builds","Performance with unified command","Thu Dec 19 12:27:09 GMT 2024","passed","Thu Dec 19 12:27:11 GMT 2024","","","",""
"","1839","Should load /user/admin/my-views/view/all/ page with resourceTiming less than 500ms","Performance with unified command","Thu Dec 19 12:28:00 GMT 2024","passed","Thu Dec 19 12:28:02 GMT 2024","","","",""
"","2654","TC_04.001.02 | Rename folder from drop-down menu","US_04.001 | Folder > Rename Folder","Thu Dec 19 12:26:46 GMT 2024","passed","Thu Dec 19 12:26:49 GMT 2024","","","",""
"","1431","Context Exclude Test","Accessibility","Thu Dec 19 12:25:34 GMT 2024","passed","Thu Dec 19 12:25:35 GMT 2024","","","",""
"","1829","Should measure totalBlockingTime for /user/admin/my-views/view/all/","Performance with unified command","Thu Dec 19 12:28:11 GMT 2024","passed","Thu Dec 19 12:28:13 GMT 2024","","","",""
"","1406","Should return response for /user/admin/configure in less than 500 milliseconds","Performance with unified command","Thu Dec 19 12:27:47 GMT 2024","passed","Thu Dec 19 12:27:49 GMT 2024","","","",""
"","14593","TC_01.002-01 | User receives an Error when the new name is invalid","US_01.002 | FreestyleProject > Rename Project","Thu Dec 19 12:26:47 GMT 2024","passed","Thu Dec 19 12:27:01 GMT 2024","","","",""
"","3584","TC_01.004.11 | Verify user is able to cancel project deleting","US_01.004 | FreestyleProject > Delete Project","Thu Dec 19 12:25:08 GMT 2024","passed","Thu Dec 19 12:25:11 GMT 2024","","","",""
"","1880","Should measure totalBlockingTime for /user/admin/builds","Performance with unified command","Thu Dec 19 12:28:40 GMT 2024","passed","Thu Dec 19 12:28:42 GMT 2024","","","",""
"","7375","TC_08.001.01 | Build status icon for ""Not built"" Freestyle project is shown on ""Dashboard"" page","US_08.001 | Build history > Start to build a project","Thu Dec 19 12:24:27 GMT 2024","passed","Thu Dec 19 12:24:34 GMT 2024","","","",""
"","1789","TC_00.000.09 | Verify New item can be created from ""Create a job"" button","US_00.000 | New Item > Create New item","Thu Dec 19 12:25:49 GMT 2024","passed","Thu Dec 19 12:25:51 GMT 2024","","","",""
"","1426","Only Critical Severity Test","Accessibility","Thu Dec 19 12:25:36 GMT 2024","passed","Thu Dec 19 12:25:38 GMT 2024","","","",""
"","831","RF_14.003.04 | Verify Log out button is seen and works properly.","US_14.003 | Header > Log out option","Thu Dec 19 12:27:10 GMT 2024","passed","Thu Dec 19 12:27:11 GMT 2024","","","",""
"","1751","TC_00.000.06 | Create new item from the ""New Item"" link in the left sidebar","US_00.000 | New Item > Create New item","Thu Dec 19 12:25:41 GMT 2024","passed","Thu Dec 19 12:25:43 GMT 2024","","","",""
"","5480","TC_01.001.02 | Add a Description to an Existing Project","US_01.001 | FreestyleProject > Add description","Thu Dec 19 12:24:28 GMT 2024","passed","Thu Dec 19 12:24:33 GMT 2024","","","",""
"","2618","TC_01.001.09 | Description is shown on project page","US_01.001 | FreestyleProject > Add description","Thu Dec 19 12:24:42 GMT 2024","passed","Thu Dec 19 12:24:45 GMT 2024","","","",""
