"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8754","TC_14.002.16 | Finds a build by its number","US_14.002 | Header > Search Box","Sun Dec 08 11:22:47 GMT 2024","passed","Sun Dec 08 11:22:56 GMT 2024","","","",""
"","6628","TC_01.004.04 | FreestyleProject > Delete Project|Delete a project from the Project Page","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 11:23:10 GMT 2024","passed","Sun Dec 08 11:23:16 GMT 2024","","","",""
"","10068","TC_01.002.10 | Receive an Error when the new name is invalid","US_01.002 | FreestyleProject > Rename Project","Sun Dec 08 11:21:29 GMT 2024","passed","Sun Dec 08 11:21:39 GMT 2024","","","",""
"","2203","TC_06.005.01 | Delete Organization Folder from a sidebar menu","US_06.005 | Organization folder > Delete Organization Folder","Sun Dec 08 11:22:33 GMT 2024","passed","Sun Dec 08 11:22:35 GMT 2024","","","",""
"","813","RF_14.003.04 | Verify Log out button is seen and works properly.","US_14.003 | Header > Log out option","Sun Dec 08 11:22:16 GMT 2024","passed","Sun Dec 08 11:22:17 GMT 2024","","","",""
"","5366","TC_01.001.03 | Verify updating an existing description","US_01.001 | FreestyleProject > Add description","Sun Dec 08 11:22:24 GMT 2024","passed","Sun Dec 08 11:22:29 GMT 2024","","","",""
"","4064","TC_01.004.12 | Verify confirmation message appears after attempting to delete a project","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 11:23:25 GMT 2024","passed","Sun Dec 08 11:23:29 GMT 2024","","","",""
"","1563","Checks the Pipeline page contains search field","Checking parametrization","Sun Dec 08 11:23:16 GMT 2024","passed","Sun Dec 08 11:23:18 GMT 2024","","","",""
"","2124","TC_02.004.04 | Verify the choice of the pipeline script directly in Jenkins, using the editor","US_02.004 | Pipeline > Pipeline Configuration","Sun Dec 08 11:22:58 GMT 2024","passed","Sun Dec 08 11:23:01 GMT 2024","","","",""
"","7539","TC_06.001.01 | A Jenkins administrator can change Display Name and Description from empty values by clicking Save button","US_06.001 | Organisation folder > Configuration","Sun Dec 08 11:22:19 GMT 2024","passed","Sun Dec 08 11:22:26 GMT 2024","","","",""
"","1642","TC_06.005.04 | Delete Organization Folder","US_06.005 | Organization folder > Delete Organization Folder","Sun Dec 08 11:22:39 GMT 2024","passed","Sun Dec 08 11:22:41 GMT 2024","","","",""
"","1112","TC_14.003.03 | All session-related cookies are cleared","US_14.003 | Header > Log out option","Sun Dec 08 11:22:15 GMT 2024","passed","Sun Dec 08 11:22:16 GMT 2024","","","",""
"","931","TC_00.001.04 | Verify a friendly reminder appeared when attempting to create a new Freestyle Project without a name","US_00.001 | New item > Create Freestyle Project","Sun Dec 08 11:23:56 GMT 2024","passed","Sun Dec 08 11:23:57 GMT 2024","","","",""
"","2098","TC_04.001.04 |Verify to rename the folder from drop-down menu of the folder element in the breadcrumbs","US_04.001 | Folder > Rename Folder","Sun Dec 08 11:22:06 GMT 2024","passed","Sun Dec 08 11:22:08 GMT 2024","","","",""
"","1989","TC_01.001.09 | Description is shown on project page","US_01.001 | FreestyleProject > Add description","Sun Dec 08 11:22:32 GMT 2024","passed","Sun Dec 08 11:22:34 GMT 2024","","","",""
"","2027","TC_00.000.09 | Verify New item can be created from ""Create a job"" button","US_00.000 | New Item > Create New item","Sun Dec 08 11:21:38 GMT 2024","passed","Sun Dec 08 11:21:40 GMT 2024","","","",""
"","4525","TC_14.002.05 | User can select suggestion to auto-fill and complete the search","US_14.002 | Header > Search Box","Sun Dec 08 11:22:27 GMT 2024","passed","Sun Dec 08 11:22:31 GMT 2024","","","",""
"","930","TC_14.002.06 | Multiple matches are displayed on the result page","US_14.002 | Header > Search Box","Sun Dec 08 11:22:31 GMT 2024","passed","Sun Dec 08 11:22:32 GMT 2024","","","",""
"","1692","TC_00.001.10 | Create Freestyle Project using the ""New Item"" button","US_00.001 | New item > Create Freestyle Project","Sun Dec 08 11:23:44 GMT 2024","passed","Sun Dec 08 11:23:45 GMT 2024","","","",""
"","2631","TC_13.003.01 | Edit the profile description from the account settings page by clicking on your username","US_13.003 | User > Config","Sun Dec 08 11:23:11 GMT 2024","passed","Sun Dec 08 11:23:14 GMT 2024","","","",""
"","1279","TC_13.003.03 | Change the Appearance of user interface","US_13.003 | User > Config","Sun Dec 08 11:23:15 GMT 2024","passed","Sun Dec 08 11:23:16 GMT 2024","","","",""
"","1964","TC_14.002.13 | Verify auto-fill suggestions contain the search term","US_14.002 | Header > Search Box","Sun Dec 08 11:22:45 GMT 2024","passed","Sun Dec 08 11:22:47 GMT 2024","","","",""
"","1464","TC_00.002.01 | Special characters are not allowed in the project name","US_00.002 | New Item > Create Pipeline Project","Sun Dec 08 11:21:57 GMT 2024","passed","Sun Dec 08 11:21:59 GMT 2024","","","",""
"","3729","TC_00.000.01| Create new item from ""Create a job"" button| Invalid data","US_00.000 | New Item > Create New item","Sun Dec 08 11:21:15 GMT 2024","passed","Sun Dec 08 11:21:19 GMT 2024","","","",""
"","2820","TC_00.001.05 | Verify a description can be added when creating a new Freestyle Project","US_00.001 | New item > Create Freestyle Project","Sun Dec 08 11:23:57 GMT 2024","passed","Sun Dec 08 11:24:00 GMT 2024","","","",""
"","1822","TC_09.001.04 | Search is case-insensitive","US_09.001 | Manage Jenkins > Search settings","Sun Dec 08 11:23:07 GMT 2024","passed","Sun Dec 08 11:23:09 GMT 2024","","","",""
"","1664","TC_00.000.12 | Verify redirection to the configure page for the selected item type after clicking ""OK""","US_00.000 | New Item > Create New item","Sun Dec 08 11:21:43 GMT 2024","passed","Sun Dec 08 11:21:44 GMT 2024","","","",""
"","6037","TC_01.006.06 | Choose from a list of existing folders","US_01.006 | FreestyleProject > Move project","Sun Dec 08 11:23:37 GMT 2024","passed","Sun Dec 08 11:23:43 GMT 2024","","","",""
"","1249","TC_14.002.07 | Verify the search box provides auto-completion","US_14.002 | Header > Search Box","Sun Dec 08 11:22:32 GMT 2024","passed","Sun Dec 08 11:22:34 GMT 2024","","","",""
"","4422","TC_01.004.10 | Verify Freestyle Project is deleted from Dashboard page","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 11:22:52 GMT 2024","passed","Sun Dec 08 11:22:56 GMT 2024","","","",""
"","2081","TC_00.001.19 | New freestyle project is created if user enter projects name, choose project type and save it","US_00.001 | New item > Create Freestyle Project","Sun Dec 08 11:23:42 GMT 2024","passed","Sun Dec 08 11:23:44 GMT 2024","","","",""
"","4269","RF_01.006.07 Verify user is able to move a project from the Project Page","US_01.006 | FreestyleProject > Move project","Sun Dec 08 11:23:46 GMT 2024","passed","Sun Dec 08 11:23:50 GMT 2024","","","",""
"","809","RF_14.003.05 | Header > Log out option | Verify user log out the current session on click ""Log out"" link.","US_14.003 | Header > Log out option","Sun Dec 08 11:22:17 GMT 2024","passed","Sun Dec 08 11:22:18 GMT 2024","","","",""
"","2177","Checks the Multi-configuration project page contains search field","Checking parametrization","Sun Dec 08 11:23:18 GMT 2024","passed","Sun Dec 08 11:23:20 GMT 2024","","","",""
"","7802","TC_16.002.03 | Verify descending sorting in the columns","US_16.002 | Dashboard > Create View","Sun Dec 08 11:21:34 GMT 2024","passed","Sun Dec 08 11:21:42 GMT 2024","","","",""
"","8398","TC_01.002.02 | Rename a project from the Project Page","US_01.002 | FreestyleProject > Rename Project","Sun Dec 08 11:21:14 GMT 2024","passed","Sun Dec 08 11:21:23 GMT 2024","","","",""
"","3826","TC_14.002.15 | Verify suggestions in the search box","US_14.002 | Header > Search Box","Sun Dec 08 11:22:40 GMT 2024","passed","Sun Dec 08 11:22:44 GMT 2024","","","",""
"","1522","TC_00.001.02 | Verify a new freestyle project can be created from the Dahsboard page","US_00.001 | New item > Create Freestyle Project","Sun Dec 08 11:23:54 GMT 2024","passed","Sun Dec 08 11:23:56 GMT 2024","","","",""
"","6430","TC_08.001.01 | Verify build status icon for ""Not built"" Freestyle project is shown on ""Dashboard"" page","US_08.001 | Build history > Start to build a project","Sun Dec 08 11:21:09 GMT 2024","passed","Sun Dec 08 11:21:15 GMT 2024","","","",""
"","1328","TC_00.000.14 | Verify the display of validation message if no item name is entered","US_00.000 | New Item > Create New item","Sun Dec 08 11:21:47 GMT 2024","passed","Sun Dec 08 11:21:48 GMT 2024","","","",""
"","2409","TC_00.002.05 | Create Pipeline Project with an already existing name of a project","US_00.002 | New Item > Create Pipeline Project","Sun Dec 08 11:22:01 GMT 2024","passed","Sun Dec 08 11:22:04 GMT 2024","","","",""
"","3897","TC_01.001.02 | Add a Description to an Existing Project","US_01.001 | FreestyleProject > Add description","Sun Dec 08 11:22:20 GMT 2024","passed","Sun Dec 08 11:22:24 GMT 2024","","","",""
"","3909","TC_01.006.05 | Move project from the Dashboard to Folder","US_01.006 | FreestyleProject > Move project","Sun Dec 08 11:23:50 GMT 2024","passed","Sun Dec 08 11:23:54 GMT 2024","","","",""
"","865","TC_13.003.05 | User can access account settings in the dropdown menu next to the username","US_13.003 | User > Config","Sun Dec 08 11:23:14 GMT 2024","passed","Sun Dec 08 11:23:15 GMT 2024","","","",""
"","2167","TC_04.001.03| Verify that error message is displayed when an invalid folder name is entered in the Rename Folder field","US_04.001 | Folder > Rename Folder","Sun Dec 08 11:22:04 GMT 2024","passed","Sun Dec 08 11:22:06 GMT 2024","","","",""
"","2386","TC_08.001.01 | Verify build status icon for ""Not built"" Pipeline is shown on ""Dashboard"" page","US_08.001 | Build history > Start to build a project","Sun Dec 08 11:21:15 GMT 2024","passed","Sun Dec 08 11:21:18 GMT 2024","","","",""
"","2726","TC_04.001.02 | Rename folder from drop-down menu","US_04.001 | Folder > Rename Folder","Sun Dec 08 11:21:59 GMT 2024","passed","Sun Dec 08 11:22:02 GMT 2024","","","",""
"","988","TC_00.002.04 | Create Pipeline Project with an empty item name field","US_00.002 | New Item > Create Pipeline Project","Sun Dec 08 11:22:00 GMT 2024","passed","Sun Dec 08 11:22:01 GMT 2024","","","",""
"","3926","TC_00.000.07 | Verify new item can only be created using unique item names","US_00.000 | New Item > Create New item","Sun Dec 08 11:21:32 GMT 2024","passed","Sun Dec 08 11:21:36 GMT 2024","","","",""
"","993","TC_14.002.04 | Message that no matches found","US_14.002 | Header > Search Box","Sun Dec 08 11:22:39 GMT 2024","passed","Sun Dec 08 11:22:40 GMT 2024","","","",""
