"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","902","Provide context as object with ""include"" that is an Array of CSS selectors","Accessibility","Tue Dec 17 23:01:38 GMT 2024","passed","Tue Dec 17 23:01:39 GMT 2024","","","",""
"","5852","Should load /view/all/builds page with totalBlockingTime less than 500ms","Performance","Tue Dec 17 23:02:54 GMT 2024","passed","Tue Dec 17 23:03:00 GMT 2024","","","",""
"","1878","TC_00.000.02 | Create new item from ""Create a job"" button","US_00.000 | New Item > Create New item","Tue Dec 17 23:01:12 GMT 2024","passed","Tue Dec 17 23:01:14 GMT 2024","","","",""
"","9981","TC_01.006.06 | Choose from a list of existing folders","US_01.006 | FreestyleProject > Move project","Tue Dec 17 23:01:30 GMT 2024","passed","Tue Dec 17 23:01:40 GMT 2024","","","",""
"","806","Should load /view/all/newJob page with paintTiming less than 500ms","Performance","Tue Dec 17 23:02:39 GMT 2024","passed","Tue Dec 17 23:02:40 GMT 2024","","","",""
"","1606","TC_00.001.02 | Verify a new freestyle project can be created from the Dahsboard page","US_00.001 | New item > Create Freestyle Project","Tue Dec 17 23:00:48 GMT 2024","passed","Tue Dec 17 23:00:50 GMT 2024","","","",""
"","1672","TC_00.001.11 | Create Freestyle Project by clicking on Create a Job","US_00.001 | New item > Create Freestyle Project","Tue Dec 17 23:00:41 GMT 2024","passed","Tue Dec 17 23:00:43 GMT 2024","","","",""
"","1559","TC_00.001.03 | Create a new Freestyle Project using the ""New Item"" button from the Dashboard","US_00.001 | New item > Create Freestyle Project","Tue Dec 17 23:00:45 GMT 2024","passed","Tue Dec 17 23:00:47 GMT 2024","","","",""
"","1039","API 1: Get All Products List (productsList)","Automation excersize API:","Tue Dec 17 22:59:58 GMT 2024","passed","Tue Dec 17 22:59:59 GMT 2024","","","",""
"","394","API 13.1: GET Updated User Account by email","Automation excersize API CRUD:","Tue Dec 17 23:00:09 GMT 2024","passed","Tue Dec 17 23:00:10 GMT 2024","","","",""
"","1920","TC_04.001.06 | Successfully enter a valid folder name in the special field","US_04.001 | Folder > Rename Folder","Tue Dec 17 23:02:37 GMT 2024","passed","Tue Dec 17 23:02:39 GMT 2024","","","",""
"","5510","TC_06.005.01 | Delete Organization Folder from a sidebar menu","US_06.005 | Organization folder > Delete Organization Folder","Tue Dec 17 23:00:14 GMT 2024","passed","Tue Dec 17 23:00:20 GMT 2024","","","",""
"","806","Should load /user/admin/my-views/view/all/ page with paintTiming less than 500ms","Performance","Tue Dec 17 23:03:51 GMT 2024","passed","Tue Dec 17 23:03:52 GMT 2024","","","",""
"","2014","TC_00.001.07 | Verify that duplicate names are not accepted during project creation","US_00.001 | New item > Create Freestyle Project","Tue Dec 17 23:00:43 GMT 2024","passed","Tue Dec 17 23:00:45 GMT 2024","","","",""
"","4988","TC_16.002.01 Create view from the Dashboard page","US_16.002 | Dashboard > Create View","Tue Dec 17 23:01:35 GMT 2024","passed","Tue Dec 17 23:01:40 GMT 2024","","","",""
"","5857","Should load /user/admin/builds page with totalBlockingTime less than 500ms","Performance","Tue Dec 17 23:04:24 GMT 2024","passed","Tue Dec 17 23:04:29 GMT 2024","","","",""
"","905","TC_00.002.04 | Create Pipeline Project with an empty item name field","US_00.002 | New Item > Create Pipeline Project","Tue Dec 17 23:01:47 GMT 2024","passed","Tue Dec 17 23:01:48 GMT 2024","","","",""
"","754","TC_14.002.11 | Verify that Dashboard page has a Search box on its top right","US_14.002 | Header > Search Box","Tue Dec 17 23:03:40 GMT 2024","passed","Tue Dec 17 23:03:41 GMT 2024","","","",""
"","893","should load /me/my-views/view/all/ page in less than 2 second","Performance","Tue Dec 17 23:03:00 GMT 2024","passed","Tue Dec 17 23:03:01 GMT 2024","","","",""
"","1292","Should return response for /user/admin/configure in less than 500 milliseconds","Performance","Tue Dec 17 23:03:36 GMT 2024","passed","Tue Dec 17 23:03:37 GMT 2024","","","",""
"","4878","TC_13.001.01 | Create new User via Manage Jenkins left side menu","US_13.001 | Create new User","Tue Dec 17 23:01:22 GMT 2024","passed","Tue Dec 17 23:01:27 GMT 2024","","","",""
"","851","Should load / page with cumulativeLayoutShift less than 0.1","Performance","Tue Dec 17 23:02:28 GMT 2024","passed","Tue Dec 17 23:02:29 GMT 2024","","","",""
"","6093","TC_01.001.07 | It is possible to add description on project update","US_01.001 | FreestyleProject > Add description","Tue Dec 17 23:00:23 GMT 2024","passed","Tue Dec 17 23:00:29 GMT 2024","","","",""
