"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3088","TC_00.001.06 | Verify a new Freestyle Project can be created from a new Folder","US_00.001 | New item > Create Freestyle Project","Sun Mar 09 07:19:25 GMT 2025","passed","Sun Mar 09 07:19:28 GMT 2025","","","",""
"","2024","Should measure largestContentfulPaint for /user/admin/builds","Performance with unified command","Sun Mar 09 07:22:52 GMT 2025","passed","Sun Mar 09 07:22:54 GMT 2025","","","",""
"","2087","Should measure largestContentfulPaint for /user/admin/configure","Performance with unified command","Sun Mar 09 07:22:02 GMT 2025","passed","Sun Mar 09 07:22:04 GMT 2025","","","",""
"","4987","TC_01.004.10 | Verify Freestyle Project is deleted from Dashboard page","US_01.004 | FreestyleProject > Delete Project","Sun Mar 09 07:18:47 GMT 2025","passed","Sun Mar 09 07:18:52 GMT 2025","","","",""
"","2121","Should load /user/admin/builds page with size less than 1 MB","Performance with unified command","Sun Mar 09 07:22:48 GMT 2025","passed","Sun Mar 09 07:22:50 GMT 2025","","","",""
"","3160","TC_01.002.05 | Rename a project name from the Project Page","US_01.002 | FreestyleProject > Rename Project","Sun Mar 09 07:22:19 GMT 2025","passed","Sun Mar 09 07:22:22 GMT 2025","","","",""
"","1300","TC_14.002.10 | Verify that the warning message is displayed when no matches are found","US_14.002 | Header > Search Box","Sun Mar 09 07:23:03 GMT 2025","passed","Sun Mar 09 07:23:04 GMT 2025","","","",""
"","2627","TC_00.001.07 | Verify that duplicate names are not accepted during project creation","US_00.001 | New item > Create Freestyle Project","Sun Mar 09 07:19:08 GMT 2025","passed","Sun Mar 09 07:19:11 GMT 2025","","","",""
"","482","API 11.2: POST To Verify Login Created User with valid details","Automation excersize API CRUD:","Sun Mar 09 07:17:40 GMT 2025","passed","Sun Mar 09 07:17:40 GMT 2025","","","",""
"","15112","TC_08.001.04 | Dashboard page displays information about the latest build for Freestyle project","US_08.001 | Build history > Start to build a project","Sun Mar 09 07:18:30 GMT 2025","passed","Sun Mar 09 07:18:45 GMT 2025","","","",""
"","1679","Only Critical Severity Test","Accessibility","Sun Mar 09 07:19:25 GMT 2025","passed","Sun Mar 09 07:19:27 GMT 2025","","","",""
"","2284","Checks the Pipeline page contains search field","Checking parametrization","Sun Mar 09 07:18:19 GMT 2025","passed","Sun Mar 09 07:18:21 GMT 2025","","","",""
"","3735","TC_00.001.05 | Verify a description can be added when creating a new Freestyle Project","US_00.001 | New item > Create Freestyle Project","Sun Mar 09 07:19:21 GMT 2025","passed","Sun Mar 09 07:19:25 GMT 2025","","","",""
