"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3675","TC_04.004.04 | Enter a long text in the description field","US_04.004 | Folder > Add or Edit Description of a Folder","Sun Dec 08 20:51:51 GMT 2024","passed","Sun Dec 08 20:51:55 GMT 2024","","","",""
"","1919","TC_00.001.07 | Verify that duplicate names are not accepted during project creation","US_00.001 | New item > Create Freestyle Project","Sun Dec 08 20:54:12 GMT 2024","passed","Sun Dec 08 20:54:14 GMT 2024","","","",""
"","1364","TC_00.002.15 | The url of the configure page contains new project name","US_00.002 | New Item > Create Pipeline Project","Sun Dec 08 20:52:13 GMT 2024","passed","Sun Dec 08 20:52:15 GMT 2024","","","",""
"","2204","TC_06.005.01 | Delete Organization Folder from a sidebar menu","US_06.005 | Organization folder > Delete Organization Folder","Sun Dec 08 20:52:40 GMT 2024","passed","Sun Dec 08 20:52:42 GMT 2024","","","",""
"","1548","Checks the Pipeline page contains search field","Checking parametrization","Sun Dec 08 20:53:39 GMT 2024","passed","Sun Dec 08 20:53:40 GMT 2024","","","",""
"","934","TC_14.002.06 | Multiple matches are displayed on the result page","US_14.002 | Header > Search Box","Sun Dec 08 20:52:54 GMT 2024","passed","Sun Dec 08 20:52:55 GMT 2024","","","",""
"","1834","Checks the Multibranch Pipeline page contains search field","Checking parametrization","Sun Dec 08 20:53:44 GMT 2024","passed","Sun Dec 08 20:53:46 GMT 2024","","","",""
"","1390","TC_00.002.01 | Special characters are not allowed in the project name","US_00.002 | New Item > Create Pipeline Project","Sun Dec 08 20:52:05 GMT 2024","passed","Sun Dec 08 20:52:07 GMT 2024","","","",""
"","3170","TC_02.004.05 | Verify the choice of linking the pipeline to a Jenkinsfile stored in source control","US_02.004 | Pipeline > Pipeline Configuration","Sun Dec 08 20:53:06 GMT 2024","passed","Sun Dec 08 20:53:09 GMT 2024","","","",""
"","1008","TC_14.002.04 | Message that no matches found","US_14.002 | Header > Search Box","Sun Dec 08 20:53:02 GMT 2024","passed","Sun Dec 08 20:53:03 GMT 2024","","","",""
"","3529","TC_00.002.007 | New Pipeline Project check Item name valid","US_00.002 | New Item > Create Pipeline Project","Sun Dec 08 20:52:15 GMT 2024","passed","Sun Dec 08 20:52:18 GMT 2024","","","",""
"","1787","TC_06.005.02 | Delete Organization Folder from breadcrumbs dropdown menu","US_06.005 | Organization folder > Delete Organization Folder","Sun Dec 08 20:52:42 GMT 2024","passed","Sun Dec 08 20:52:44 GMT 2024","","","",""
"","1899","TC_00.000.09 | Verify New item can be created from ""Create a job"" button","US_00.000 | New Item > Create New item","Sun Dec 08 20:51:47 GMT 2024","passed","Sun Dec 08 20:51:49 GMT 2024","","","",""
"","4823","TC_01.004.05 | Cancel deletion","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 20:52:57 GMT 2024","passed","Sun Dec 08 20:53:01 GMT 2024","","","",""
"","2066","TC_00.000.08 | Verify item name does not contain any special characters","US_00.000 | New Item > Create New item","Sun Dec 08 20:51:45 GMT 2024","passed","Sun Dec 08 20:51:47 GMT 2024","","","",""
"","1981","TC_00.001.13 | Verify that duplicate names are not allowed during project creation","US_00.001 | New item > Create Freestyle Project","Sun Dec 08 20:54:08 GMT 2024","passed","Sun Dec 08 20:54:10 GMT 2024","","","",""
"","2115","TC_00.000.06 | Create new item from the ""New Item"" link in the left sidebar","US_00.000 | New Item > Create New item","Sun Dec 08 20:51:38 GMT 2024","passed","Sun Dec 08 20:51:40 GMT 2024","","","",""
"","4046","TC_01.004.14 | Verify Freestyle Project is deleted from Project page","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 20:53:10 GMT 2024","passed","Sun Dec 08 20:53:14 GMT 2024","","","",""
"","1669","TC_00.001.10 | Create Freestyle Project using the ""New Item"" button","US_00.001 | New item > Create Freestyle Project","Sun Dec 08 20:54:06 GMT 2024","passed","Sun Dec 08 20:54:08 GMT 2024","","","",""
"","8730","TC_14.002.16 | Finds a build by its number","US_14.002 | Header > Search Box","Sun Dec 08 20:53:10 GMT 2024","passed","Sun Dec 08 20:53:19 GMT 2024","","","",""
"","2293","TC_08.001.01 | Verify build status icon for ""Not built"" Pipeline is shown on ""Dashboard"" page","US_08.001 | Build history > Start to build a project","Sun Dec 08 20:51:17 GMT 2024","passed","Sun Dec 08 20:51:19 GMT 2024","","","",""
"","2239","TC_01.002.11 | Rename a project name from the Project Page","US_01.002 | FreestyleProject > Rename Project","Sun Dec 08 20:52:01 GMT 2024","passed","Sun Dec 08 20:52:04 GMT 2024","","","",""
"","10462","TC_01.002.10 | Receive an Error when the new name is invalid","US_01.002 | FreestyleProject > Rename Project","Sun Dec 08 20:51:51 GMT 2024","passed","Sun Dec 08 20:52:01 GMT 2024","","","",""
"","4069","TC_01.004.11 | Verify user is able to cancel project deleting","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 20:53:06 GMT 2024","passed","Sun Dec 08 20:53:10 GMT 2024","","","",""
"","4190","TC_01.004.10 | Verify Freestyle Project is deleted from Dashboard page","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 20:53:02 GMT 2024","passed","Sun Dec 08 20:53:06 GMT 2024","","","",""
"","817","TC_14.003.06 | The logout process should complete within 1 second under normal conditions","US_14.003 | Header > Log out option","Sun Dec 08 20:52:40 GMT 2024","passed","Sun Dec 08 20:52:41 GMT 2024","","","",""
"","1150","TC_14.003.03 | All session-related cookies are cleared","US_14.003 | Header > Log out option","Sun Dec 08 20:52:38 GMT 2024","passed","Sun Dec 08 20:52:39 GMT 2024","","","",""
"","1385","TC_09.001.03 | Verify search suggestion dropdown displays all matches available","US_09.001 | Manage Jenkins > Search settings","Sun Dec 08 20:53:28 GMT 2024","passed","Sun Dec 08 20:53:30 GMT 2024","","","",""
"","1758","TC_06.005.04 | Delete Organization Folder","US_06.005 | Organization folder > Delete Organization Folder","Sun Dec 08 20:52:46 GMT 2024","passed","Sun Dec 08 20:52:47 GMT 2024","","","",""
"","6050","TC_02.004.03 | Modify the description field for the pipeline","US_02.004 | Pipeline > Pipeline Configuration","Sun Dec 08 20:52:54 GMT 2024","passed","Sun Dec 08 20:53:00 GMT 2024","","","",""
"","6277","TC_01.004.04 | FreestyleProject > Delete Project|Delete a project from the Project Page","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 20:53:19 GMT 2024","passed","Sun Dec 08 20:53:25 GMT 2024","","","",""
"","1704","TC_00.001.02 | Verify a new freestyle project can be created from the Dahsboard page","US_00.001 | New item > Create Freestyle Project","Sun Dec 08 20:54:18 GMT 2024","passed","Sun Dec 08 20:54:19 GMT 2024","","","",""
"","1501","TC_09.001.05 |The search field is cleared by pressing the ""x"" button","US_09.001 | Manage Jenkins > Search settings","Sun Dec 08 20:53:32 GMT 2024","passed","Sun Dec 08 20:53:33 GMT 2024","","","",""
"","1292","TC_14.002.09 | Verify that the selection of an auto-complete suggestion redirects to the relevant page","US_14.002 | Header > Search Box","Sun Dec 08 20:52:57 GMT 2024","passed","Sun Dec 08 20:52:58 GMT 2024","","","",""
"","3350","RF_01.006.07 Verify user is able to move a project from the Project Page","US_01.006 | FreestyleProject > Move project","Sun Dec 08 20:53:54 GMT 2024","passed","Sun Dec 08 20:53:57 GMT 2024","","","",""
"","6548","TC_01.001.07 | It is possible to add description on project update","US_01.001 | FreestyleProject > Add description","Sun Dec 08 20:52:43 GMT 2024","passed","Sun Dec 08 20:52:49 GMT 2024","","","",""
"","1859","TC_09.001.04 | Search is case-insensitive","US_09.001 | Manage Jenkins > Search settings","Sun Dec 08 20:53:30 GMT 2024","passed","Sun Dec 08 20:53:32 GMT 2024","","","",""
"","1084","TC_14.003.07 | Verify ""Log out"" button is keyboard-navigable","US_14.003 | Header > Log out option","Sun Dec 08 20:52:41 GMT 2024","passed","Sun Dec 08 20:52:42 GMT 2024","","","",""
"","2891","TC_01.002.04 | Rename a project name from the Dashboard page","US_01.002 | FreestyleProject > Rename Project","Sun Dec 08 20:51:47 GMT 2024","passed","Sun Dec 08 20:51:50 GMT 2024","","","",""
"","829","TC_13.003.05 | User can access account settings in the dropdown menu next to the username","US_13.003 | User > Config","Sun Dec 08 20:53:23 GMT 2024","passed","Sun Dec 08 20:53:24 GMT 2024","","","",""
"","3189","TC_00.000.01| Create new item from ""Create a job"" button| Invalid data","US_00.000 | New Item > Create New item","Sun Dec 08 20:51:24 GMT 2024","passed","Sun Dec 08 20:51:27 GMT 2024","","","",""
"","3865","TC_01.004.07 | Verify confirmation appears before deletion","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 20:53:29 GMT 2024","passed","Sun Dec 08 20:53:33 GMT 2024","","","",""
"","2779","TC_08.001.01 | Verify build status icon for ""Not built"" Multi-configuration project is shown on ""Dashboard"" page","US_08.001 | Build history > Start to build a project","Sun Dec 08 20:51:19 GMT 2024","passed","Sun Dec 08 20:51:22 GMT 2024","","","",""
"","3526","TC_01.006.10 | Verify a project is moved to an existing folder from the Project page","US_01.006 | FreestyleProject > Move project","Sun Dec 08 20:54:07 GMT 2024","passed","Sun Dec 08 20:54:10 GMT 2024","","","",""
"","7793","TC_01.002.02 | Rename a project from the Project Page","US_01.002 | FreestyleProject > Rename Project","Sun Dec 08 20:51:36 GMT 2024","passed","Sun Dec 08 20:51:44 GMT 2024","","","",""
"","1080","TC_14.002.02| Verify error message appears when no matches found","US_14.002 | Header > Search Box","Sun Dec 08 20:53:07 GMT 2024","passed","Sun Dec 08 20:53:08 GMT 2024","","","",""
"","1736","TC_14.002.03 | Verify that user can not see suggested results searched with with Upper Case characters with Insensitive mode being on","US_14.002 | Header > Search Box","Sun Dec 08 20:52:58 GMT 2024","passed","Sun Dec 08 20:53:00 GMT 2024","","","",""
"","2242","TC_04.001.04 |Verify to rename the folder from drop-down menu of the folder element in the breadcrumbs","US_04.001 | Folder > Rename Folder","Sun Dec 08 20:52:10 GMT 2024","passed","Sun Dec 08 20:52:12 GMT 2024","","","",""
"","2241","TC_00.002.05 | Create Pipeline Project with an already existing name of a project","US_00.002 | New Item > Create Pipeline Project","Sun Dec 08 20:52:09 GMT 2024","passed","Sun Dec 08 20:52:11 GMT 2024","","","",""
"","2453","TC_01.001.09 | Description is shown on project page","US_01.001 | FreestyleProject > Add description","Sun Dec 08 20:52:40 GMT 2024","passed","Sun Dec 08 20:52:42 GMT 2024","","","",""
"","1665","TC_00.000.18 | Create New item from the ""New Item"" link in the left sidebar.","US_00.000 | New Item > Create New item","Sun Dec 08 20:51:56 GMT 2024","passed","Sun Dec 08 20:51:58 GMT 2024","","","",""
"","2187","Checks the Multi-configuration project page contains search field","Checking parametrization","Sun Dec 08 20:53:41 GMT 2024","passed","Sun Dec 08 20:53:43 GMT 2024","","","",""
"","2027","TC_02.004.04 | Verify the choice of the pipeline script directly in Jenkins, using the editor","US_02.004 | Pipeline > Pipeline Configuration","Sun Dec 08 20:53:04 GMT 2024","passed","Sun Dec 08 20:53:06 GMT 2024","","","",""
"","2061","TC_01.002.07 | Verify duplicate names are rejected when renaming a project","US_01.002 | FreestyleProject > Rename Project","Sun Dec 08 20:52:04 GMT 2024","passed","Sun Dec 08 20:52:06 GMT 2024","","","",""
"","3976","TC_01.004.12 | Verify confirmation message appears after attempting to delete a project","US_01.004 | FreestyleProject > Delete Project","Sun Dec 08 20:53:33 GMT 2024","passed","Sun Dec 08 20:53:37 GMT 2024","","","",""
