"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","947","TC_14.002.06 | Multiple matches are displayed on the result page","US_14.002 | Header > Search Box","Thu Mar 13 15:08:11 GMT 2025","passed","Thu Mar 13 15:08:12 GMT 2025","","","",""
"","1378","Should return response for /user/admin/builds in less than 500 milliseconds","Performance with unified command","Thu Mar 13 15:08:48 GMT 2025","passed","Thu Mar 13 15:08:50 GMT 2025","","","",""
"","1440","Should return response for /view/all/builds in less than 500 milliseconds","Performance with unified command","Thu Mar 13 15:07:17 GMT 2025","passed","Thu Mar 13 15:07:19 GMT 2025","","","",""
"","1907","Should measure cumulativeLayoutShift for /me/my-views/view/all/","Performance with unified command","Thu Mar 13 15:07:40 GMT 2025","passed","Thu Mar 13 15:07:42 GMT 2025","","","",""
"","1472","TC_00.002.14 | Create Pipeline Project","US_00.002 | New Item > Create Pipeline Project","Thu Mar 13 15:07:01 GMT 2025","passed","Thu Mar 13 15:07:02 GMT 2025","","","",""
"","1806","TC_01.002.07 | Verify duplicate names are rejected when renaming a project","US_01.002 | FreestyleProject > Rename Project","Thu Mar 13 15:07:41 GMT 2025","passed","Thu Mar 13 15:07:43 GMT 2025","","","",""
"","1518","Checks the Organization Folder page contains search field","Checking parametrization","Thu Mar 13 15:05:33 GMT 2025","passed","Thu Mar 13 15:05:35 GMT 2025","","","",""
"","3377","TC_00.002.007 | New Pipeline Project check Item name valid","US_00.002 | New Item > Create Pipeline Project","Thu Mar 13 15:07:04 GMT 2025","passed","Thu Mar 13 15:07:07 GMT 2025","","","",""
"","1885","Should measure largestContentfulPaint for /","Performance with unified command","Thu Mar 13 15:06:52 GMT 2025","passed","Thu Mar 13 15:06:54 GMT 2025","","","",""
"","2692","TC_01.002.02 | Rename a project from the Project Page","US_01.002 | FreestyleProject > Rename Project","Thu Mar 13 15:07:21 GMT 2025","passed","Thu Mar 13 15:07:23 GMT 2025","","","",""
"","8229","TC_14.002.16 | Finds a build by its number","US_14.002 | Header > Search Box","Thu Mar 13 15:08:26 GMT 2025","passed","Thu Mar 13 15:08:34 GMT 2025","","","",""
"","1908","Should load /user/admin/my-views/view/all/ page with resourceTiming less than 500ms","Performance with unified command","Thu Mar 13 15:08:16 GMT 2025","passed","Thu Mar 13 15:08:18 GMT 2025","","","",""
"","495","API 13.1: GET Updated User Account by email","Automation excersize API CRUD:","Thu Mar 13 15:04:57 GMT 2025","passed","Thu Mar 13 15:04:58 GMT 2025","","","",""
"","1895","Should measure largestContentfulPaint for /user/admin/credentials/","Performance with unified command","Thu Mar 13 15:08:39 GMT 2025","passed","Thu Mar 13 15:08:41 GMT 2025","","","",""
"","2077","Should load /user/admin/configure page in less than 2 second","Performance with unified command","Thu Mar 13 15:07:59 GMT 2025","passed","Thu Mar 13 15:08:01 GMT 2025","","","",""
"","5630","TC_01.001.03 | Verify updating an existing description","US_01.001 | FreestyleProject > Add description","Thu Mar 13 15:05:09 GMT 2025","passed","Thu Mar 13 15:05:15 GMT 2025","","","",""
"","2127","TC_00.000.05 | Create new item from Dashboard dropdown menu","US_00.000 | New Item > Create New item","Thu Mar 13 15:06:29 GMT 2025","passed","Thu Mar 13 15:06:31 GMT 2025","","","",""
"","1895","Should load /user/admin/configure page with size less than 1 MB","Performance with unified command","Thu Mar 13 15:08:04 GMT 2025","passed","Thu Mar 13 15:08:06 GMT 2025","","","",""
"","2249","TC_01.001.08 | Verify the description is added when creating the project","US_01.001 | FreestyleProject > Add description","Thu Mar 13 15:05:15 GMT 2025","passed","Thu Mar 13 15:05:17 GMT 2025","","","",""
"","1890","Should load /me/my-views/view/all/ page with size less than 1 MB","Performance with unified command","Thu Mar 13 15:07:34 GMT 2025","passed","Thu Mar 13 15:07:36 GMT 2025","","","",""
"","796","TC_00.002.17 | Create a Pipeline Project using API","US_00.002 | New Item > Create Pipeline Project","Thu Mar 13 15:07:07 GMT 2025","passed","Thu Mar 13 15:07:08 GMT 2025","","","",""
"","3364","TC_01.006.10 | Verify a project is moved to an existing folder from the Project page","US_01.006 | FreestyleProject > Move project","Thu Mar 13 15:07:09 GMT 2025","passed","Thu Mar 13 15:07:12 GMT 2025","","","",""
"","1849","Should measure cumulativeLayoutShift for /user/admin/","Performance with unified command","Thu Mar 13 15:07:55 GMT 2025","passed","Thu Mar 13 15:07:57 GMT 2025","","","",""
"","7244","TC_04.001.02 | Rename folder from drop-down menu","US_04.001 | Folder > Rename Folder","Thu Mar 13 15:04:32 GMT 2025","passed","Thu Mar 13 15:04:40 GMT 2025","","","",""
"","1906","Should load /user/admin/my-views/view/all/ page in less than 2 second","Performance with unified command","Thu Mar 13 15:08:14 GMT 2025","passed","Thu Mar 13 15:08:16 GMT 2025","","","",""
"","895","Only Rule Tag wcag20aa Test","Accessibility","Thu Mar 13 15:05:52 GMT 2025","passed","Thu Mar 13 15:05:53 GMT 2025","","","",""
"","1915","TC_00.001.19 | New freestyle project is created if user enter projects name, choose project type and save it","US_00.001 | New item > Create Freestyle Project","Thu Mar 13 15:05:52 GMT 2025","passed","Thu Mar 13 15:05:54 GMT 2025","","","",""
"","1903","Should load /view/all/newJob page with resourceTiming less than 500ms","Performance with unified command","Thu Mar 13 15:07:00 GMT 2025","passed","Thu Mar 13 15:07:02 GMT 2025","","","",""
"","948","API 12.3: DELETE To Delete User Account with invalid details","Automation excersize API CRUD:","Thu Mar 13 15:04:58 GMT 2025","passed","Thu Mar 13 15:04:59 GMT 2025","","","",""
"","2809","TC_04.001.03| Verify that error message is displayed when an invalid folder name is entered in the Rename Folder field","US_04.001 | Folder > Rename Folder","Thu Mar 13 15:04:40 GMT 2025","passed","Thu Mar 13 15:04:43 GMT 2025","","","",""
"","3396","TC_00.001.05 | Verify a description can be added when creating a new Freestyle Project","US_00.001 | New item > Create Freestyle Project","Thu Mar 13 15:06:07 GMT 2025","passed","Thu Mar 13 15:06:10 GMT 2025","","","",""
"","8808","TC_01.004.14 | Verify Freestyle Project is deleted from Project page","US_01.004 | FreestyleProject > Delete Project","Thu Mar 13 15:05:51 GMT 2025","passed","Thu Mar 13 15:06:00 GMT 2025","","","",""
"","2129","TC_00.004.01 | Create Folder using New Item menu link, with unique name and default configuration","US_00.004 | New item > Create Folder","Thu Mar 13 15:05:42 GMT 2025","passed","Thu Mar 13 15:05:45 GMT 2025","","","",""
"","1416","API 4: PUT To All Brands List (brandsList)","Automation excersize API:","Thu Mar 13 15:04:38 GMT 2025","passed","Thu Mar 13 15:04:39 GMT 2025","","","",""
"","7663","TC_01.006.06 | Choose from a list of existing folders","US_01.006 | FreestyleProject > Move project","Thu Mar 13 15:06:48 GMT 2025","passed","Thu Mar 13 15:06:56 GMT 2025","","","",""
"","1359","Should return response for /user/admin/ in less than 500 milliseconds","Performance with unified command","Thu Mar 13 15:07:48 GMT 2025","passed","Thu Mar 13 15:07:49 GMT 2025","","","",""
"","1705","TC_04.001.12 | Verify that there is ""Display Name"" field and hint sign in the Configure section","US_04.001 | Folder > Rename Folder","Thu Mar 13 15:04:48 GMT 2025","passed","Thu Mar 13 15:04:50 GMT 2025","","","",""
"","2709","API 10: POST To Verify Login with invalid details (verifyLogin)","Automation excersize API:","Thu Mar 13 15:04:48 GMT 2025","passed","Thu Mar 13 15:04:50 GMT 2025","","","",""
"","1352","API 8: POST To Verify Login with invalid details (verifyLogin): undefined","Automation excersize API:","Thu Mar 13 15:04:45 GMT 2025","passed","Thu Mar 13 15:04:46 GMT 2025","","","",""
"","1583","TC_00.000.02 | Create new item from ""Create a job"" button","US_00.000 | New Item > Create New item","Thu Mar 13 15:06:26 GMT 2025","passed","Thu Mar 13 15:06:27 GMT 2025","","","",""
"","5645","TC_16.002.07 | Verify the possibility to configure different column sets for different views","US_16.002 | Dashboard > Create View","Thu Mar 13 15:06:44 GMT 2025","passed","Thu Mar 13 15:06:49 GMT 2025","","","",""
"","1908","TC_00.001.13 | Verify that duplicate names are not allowed during project creation","US_00.001 | New item > Create Freestyle Project","Thu Mar 13 15:05:56 GMT 2025","passed","Thu Mar 13 15:05:58 GMT 2025","","","",""
"","1482","TC_00.000.10 | Verify that to create a new item, user should choose ""an item type"" first","US_00.000 | New Item > Create New item","Thu Mar 13 15:06:40 GMT 2025","passed","Thu Mar 13 15:06:41 GMT 2025","","","",""
"","1537","Should return response for /view/all/newJob in less than 500 milliseconds","Performance with unified command","Thu Mar 13 15:07:02 GMT 2025","passed","Thu Mar 13 15:07:04 GMT 2025","","","",""
"","1369","API 14: GET user account detail by email (getUserDetailByEmail)","Automation excersize API:","Thu Mar 13 15:04:50 GMT 2025","passed","Thu Mar 13 15:04:52 GMT 2025","","","",""
"","2402","TC_01.002.05 | Rename a project name from the Project Page","US_01.002 | FreestyleProject > Rename Project","Thu Mar 13 15:07:47 GMT 2025","passed","Thu Mar 13 15:07:50 GMT 2025","","","",""
