"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1595","TC_00.000.02 | Create new item from ""Create a job"" button","US_00.000 | New Item > Create New item","Thu Mar 13 10:59:27 GMT 2025","passed","Thu Mar 13 10:59:28 GMT 2025","","","",""
"","1857","Should measure cumulativeLayoutShift for /user/admin/builds","Performance with unified command","Thu Mar 13 11:01:41 GMT 2025","passed","Thu Mar 13 11:01:43 GMT 2025","","","",""
"","814","RF_14.003.04 | Verify Log out button is seen and works properly.","US_14.003 | Header > Log out option","Thu Mar 13 11:01:01 GMT 2025","passed","Thu Mar 13 11:01:01 GMT 2025","","","",""
"","1438","API 15: Login registered User (login)","Automation excersize API:","Thu Mar 13 10:57:50 GMT 2025","passed","Thu Mar 13 10:57:52 GMT 2025","","","",""
"","1281","TC_00.002.01 | Special characters are not allowed in the project name","US_00.002 | New Item > Create Pipeline Project","Thu Mar 13 10:59:55 GMT 2025","passed","Thu Mar 13 10:59:56 GMT 2025","","","",""
"","2204","TC_08.001.02 | The build is triggered from the Multi-configuration project's dropdown menu","US_08.001 | Build history > Start to build a project","Thu Mar 13 10:58:22 GMT 2025","passed","Thu Mar 13 10:58:24 GMT 2025","","","",""
"","254","API 14: GET user account detail by email (getUserDetailByEmail)","Automation excersize API:","Thu Mar 13 10:57:50 GMT 2025","passed","Thu Mar 13 10:57:50 GMT 2025","","","",""
"","1872","Should measure cumulativeLayoutShift for /user/admin/configure","Performance with unified command","Thu Mar 13 11:00:56 GMT 2025","passed","Thu Mar 13 11:00:58 GMT 2025","","","",""
"","1631","Checks the Organization Folder page contains search field","Checking parametrization","Thu Mar 13 10:58:34 GMT 2025","passed","Thu Mar 13 10:58:36 GMT 2025","","","",""
"","1430","TC_00.000.10 | Verify that to create a new item, user should choose ""an item type"" first","US_00.000 | New Item > Create New item","Thu Mar 13 10:59:40 GMT 2025","passed","Thu Mar 13 10:59:41 GMT 2025","","","",""
"","3324","TC_00.002.007 | New Pipeline Project check Item name valid","US_00.002 | New Item > Create Pipeline Project","Thu Mar 13 11:00:03 GMT 2025","passed","Thu Mar 13 11:00:07 GMT 2025","","","",""
"","1894","Should load /user/admin/builds page with size less than 1 MB","Performance with unified command","Thu Mar 13 11:01:35 GMT 2025","passed","Thu Mar 13 11:01:37 GMT 2025","","","",""
"","1958","Should load /user/admin/builds page in less than 2 second","Performance with unified command","Thu Mar 13 11:01:30 GMT 2025","passed","Thu Mar 13 11:01:32 GMT 2025","","","",""
"","3273","TC_00.001.05 | Verify a description can be added when creating a new Freestyle Project","US_00.001 | New item > Create Freestyle Project","Thu Mar 13 10:59:09 GMT 2025","passed","Thu Mar 13 10:59:12 GMT 2025","","","",""
"","1992","Should load /view/all/builds page in less than 2 second","Performance with unified command","Thu Mar 13 10:59:59 GMT 2025","passed","Thu Mar 13 11:00:01 GMT 2025","","","",""
"","4427","TC_16.002.01 Create view from the Dashboard page","US_16.002 | Dashboard > Create View","Thu Mar 13 10:59:24 GMT 2025","passed","Thu Mar 13 10:59:28 GMT 2025","","","",""
"","1099","TC_14.002.06 | Multiple matches are displayed on the result page","US_14.002 | Header > Search Box","Thu Mar 13 11:01:21 GMT 2025","passed","Thu Mar 13 11:01:22 GMT 2025","","","",""
"","1326","Should return response for /me/my-views/view/all/ in less than 500 milliseconds","Performance with unified command","Thu Mar 13 11:00:18 GMT 2025","passed","Thu Mar 13 11:00:20 GMT 2025","","","",""
"","11568","TC_16.002.07 | Verify the possibility to configure different column sets for different views","US_16.002 | Dashboard > Create View","Thu Mar 13 10:59:38 GMT 2025","failed","Thu Mar 13 10:59:50 GMT 2025","","","",""
"","2889","TC_04.004.04 | Enter a long text in the description field","US_04.004 | Folder > Add or Edit Description of a Folder","Thu Mar 13 11:00:07 GMT 2025","passed","Thu Mar 13 11:00:10 GMT 2025","","","",""
"","459","API 12.3: DELETE To Delete User Account with invalid details","Automation excersize API CRUD:","Thu Mar 13 10:57:54 GMT 2025","passed","Thu Mar 13 10:57:54 GMT 2025","","","",""
"","1042","TC_14.002.04 | Message that no matches found","US_14.002 | Header > Search Box","Thu Mar 13 11:01:42 GMT 2025","passed","Thu Mar 13 11:01:43 GMT 2025","","","",""
"","1787","TC_00.001.23 | Create freestyleProject via API","US_00.001 | New item > Create Freestyle Project","Thu Mar 13 10:59:16 GMT 2025","passed","Thu Mar 13 10:59:17 GMT 2025","","","",""
"","1920","Should load /view/all/newJob page with resourceTiming less than 500ms","Performance with unified command","Thu Mar 13 10:59:46 GMT 2025","passed","Thu Mar 13 10:59:48 GMT 2025","","","",""
"","1980","TC_01.001.08 | Verify the description is added when creating the project","US_01.001 | FreestyleProject > Add description","Thu Mar 13 10:58:15 GMT 2025","passed","Thu Mar 13 10:58:17 GMT 2025","","","",""
