"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","899","Context Include Test","Accessibility","Wed Mar 12 18:50:20 GMT 2025","passed","Wed Mar 12 18:50:20 GMT 2025","","","",""
"","2935","TC_00.000.07 | Verify new item can only be created using unique item names","US_00.000 | New Item > Create New item","Wed Mar 12 18:51:01 GMT 2025","passed","Wed Mar 12 18:51:04 GMT 2025","","","",""
"","519","API 12.1: GET Deleted User Account by email","Automation excersize API CRUD:","Wed Mar 12 18:49:18 GMT 2025","passed","Wed Mar 12 18:49:18 GMT 2025","","","",""
"","1899","Should measure largestContentfulPaint for /user/admin/credentials/","Performance with unified command","Wed Mar 12 18:53:11 GMT 2025","passed","Wed Mar 12 18:53:13 GMT 2025","","","",""
"","1903","Should load /view/all/newJob page with resourceTiming less than 500ms","Performance with unified command","Wed Mar 12 18:51:33 GMT 2025","passed","Wed Mar 12 18:51:35 GMT 2025","","","",""
"","1099","TC_14.002.06 | Multiple matches are displayed on the result page","US_14.002 | Header > Search Box","Wed Mar 12 18:53:25 GMT 2025","passed","Wed Mar 12 18:53:26 GMT 2025","","","",""
"","592","API 11: POST To Create/Register User Account","Automation excersize API CRUD:","Wed Mar 12 18:49:13 GMT 2025","passed","Wed Mar 12 18:49:14 GMT 2025","","","",""
"","3474","TC_00.002.007 | New Pipeline Project check Item name valid","US_00.002 | New Item > Create Pipeline Project","Wed Mar 12 18:51:34 GMT 2025","passed","Wed Mar 12 18:51:37 GMT 2025","","","",""
"","1997","Should measure paint timings for /view/all/builds","Performance with unified command","Wed Mar 12 18:51:53 GMT 2025","passed","Wed Mar 12 18:51:55 GMT 2025","","","",""
"","2904","TC_01.001.08 | Verify the description is added when creating the project","US_01.001 | FreestyleProject > Add description","Wed Mar 12 18:49:51 GMT 2025","passed","Wed Mar 12 18:49:54 GMT 2025","","","",""
"","4217","TC_08.001.05 | API Trigger a new build of created freestyleProject via API","US_08.001 | Build history > Start to build a project","Wed Mar 12 18:50:27 GMT 2025","passed","Wed Mar 12 18:50:32 GMT 2025","","","",""
"","1917","Should measure totalBlockingTime for /view/all/builds","Performance with unified command","Wed Mar 12 18:51:59 GMT 2025","passed","Wed Mar 12 18:52:01 GMT 2025","","","",""
"","1076","TC_14.002.04 | Message that no matches found","US_14.002 | Header > Search Box","Wed Mar 12 18:53:39 GMT 2025","passed","Wed Mar 12 18:53:40 GMT 2025","","","",""
"","8634","TC_14.002.05 | User can select suggestion to auto-fill and complete the search","US_14.002 | Header > Search Box","Wed Mar 12 18:53:16 GMT 2025","failed","Wed Mar 12 18:53:25 GMT 2025","","","",""
"","1000","Disable report generation","Accessibility","Wed Mar 12 18:50:24 GMT 2025","passed","Wed Mar 12 18:50:25 GMT 2025","","","",""
"","507","API 11.2: POST To Verify Login Created User with valid details","Automation excersize API CRUD:","Wed Mar 12 18:49:14 GMT 2025","passed","Wed Mar 12 18:49:15 GMT 2025","","","",""
"","1963","Should measure cumulativeLayoutShift for /user/admin/credentials/","Performance with unified command","Wed Mar 12 18:53:13 GMT 2025","passed","Wed Mar 12 18:53:15 GMT 2025","","","",""
"","2056","TC_09.001.03 | Verify search suggestion dropdown displays all matches available","US_09.001 | Manage Jenkins > Search settings","Wed Mar 12 18:49:08 GMT 2025","passed","Wed Mar 12 18:49:10 GMT 2025","","","",""
"","1553","Should return response for / in less than 500 milliseconds","Performance with unified command","Wed Mar 12 18:51:19 GMT 2025","passed","Wed Mar 12 18:51:21 GMT 2025","","","",""
"","4048","TC_00.001.05 | Verify a description can be added when creating a new Freestyle Project","US_00.001 | New item > Create Freestyle Project","Wed Mar 12 18:50:34 GMT 2025","passed","Wed Mar 12 18:50:38 GMT 2025","","","",""
"","9134","TC_14.002.16 | Finds a build by its number","US_14.002 | Header > Search Box","Wed Mar 12 18:53:54 GMT 2025","passed","Wed Mar 12 18:54:03 GMT 2025","","","",""
"","1920","Should load /user/admin/my-views/view/all/ page with size less than 1 MB","Performance with unified command","Wed Mar 12 18:52:52 GMT 2025","passed","Wed Mar 12 18:52:54 GMT 2025","","","",""
"","17359","measures the performance of the home page of the website with separate config for mobile","Lighthouse","Wed Mar 12 18:50:36 GMT 2025","passed","Wed Mar 12 18:50:53 GMT 2025","","","",""
"","1814","Checks the Organization Folder page contains search field","Checking parametrization","Wed Mar 12 18:49:59 GMT 2025","passed","Wed Mar 12 18:50:01 GMT 2025","","","",""
"","2861","TC_01.002.02 | Rename a project from the Project Page","US_01.002 | FreestyleProject > Rename Project","Wed Mar 12 18:52:28 GMT 2025","passed","Wed Mar 12 18:52:31 GMT 2025","","","",""
"","10156","TC_14.002.15 | Verify suggestions in the search box","US_14.002 | Header > Search Box","Wed Mar 12 18:53:40 GMT 2025","failed","Wed Mar 12 18:53:51 GMT 2025","","","",""
"","12154","TC_08.001.04 | Dashboard page displays information about the latest build for Pipeline","US_08.001 | Build history > Start to build a project","Wed Mar 12 18:50:02 GMT 2025","passed","Wed Mar 12 18:50:14 GMT 2025","","","",""
"","1778","TC_00.000.08 | Verify item name does not contain any special characters","US_00.000 | New Item > Create New item","Wed Mar 12 18:51:04 GMT 2025","passed","Wed Mar 12 18:51:06 GMT 2025","","","",""
"","1910","Should measure largestContentfulPaint for /me/my-views/view/all/","Performance with unified command","Wed Mar 12 18:52:10 GMT 2025","passed","Wed Mar 12 18:52:12 GMT 2025","","","",""
"","584","API 3: Get All Brands List (brandsList)","Automation excersize API:","Wed Mar 12 18:49:05 GMT 2025","passed","Wed Mar 12 18:49:06 GMT 2025","","","",""
