"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2229","TC_00.000.05 | Create new item from Dashboard dropdown menu","US_00.000 | New Item > Create New item","Sun Mar 02 22:50:03 GMT 2025","passed","Sun Mar 02 22:50:05 GMT 2025","","","",""
"","1419","Should return response for /view/all/builds in less than 500 milliseconds","Performance with unified command","Sun Mar 02 22:50:54 GMT 2025","passed","Sun Mar 02 22:50:56 GMT 2025","","","",""
"","1641","TC_00.001.14 | Create Freestyle Project from the Dashboard Menu","US_00.001 | New item > Create Freestyle Project","Sun Mar 02 22:49:35 GMT 2025","passed","Sun Mar 02 22:49:36 GMT 2025","","","",""
"","4038","TC_01.004.17 | Delete project from the Project Page","US_01.004 | FreestyleProject > Delete Project","Sun Mar 02 22:49:43 GMT 2025","passed","Sun Mar 02 22:49:47 GMT 2025","","","",""
"","2391","TC_04.003.01 | Verify that the user able to delete folder on a FolderPage","US_04.003 | Folder > Delete Folder","Sun Mar 02 22:50:27 GMT 2025","passed","Sun Mar 02 22:50:30 GMT 2025","","","",""
"","505","API 3: Get All Brands List (brandsList)","Automation excersize API:","Sun Mar 02 22:48:02 GMT 2025","passed","Sun Mar 02 22:48:03 GMT 2025","","","",""
"","1211","TC_00.000.14 | Verify the display of validation message if no item name is entered","US_00.000 | New Item > Create New item","Sun Mar 02 22:50:19 GMT 2025","passed","Sun Mar 02 22:50:21 GMT 2025","","","",""
"","1801","TC_06.005.05 | Delete Organization Folder from the Folder page via API","US_06.005 | Organization folder > Delete Organization Folder","Sun Mar 02 22:48:24 GMT 2025","passed","Sun Mar 02 22:48:26 GMT 2025","","","",""
"","1871","Should measure paint timings for /user/admin/builds","Performance with unified command","Sun Mar 02 22:52:28 GMT 2025","passed","Sun Mar 02 22:52:30 GMT 2025","","","",""
"","1298","TC_00.002.02 | Pipeline item type is highlighted when selected","US_00.002 | New Item > Create Pipeline Project","Sun Mar 02 22:50:32 GMT 2025","passed","Sun Mar 02 22:50:33 GMT 2025","","","",""
"","1866","Should measure largestContentfulPaint for /user/admin/builds","Performance with unified command","Sun Mar 02 22:52:30 GMT 2025","passed","Sun Mar 02 22:52:32 GMT 2025","","","",""
"","1634","TC_00.000.10 | Verify that to create a new item, user should choose ""an item type"" first","US_00.000 | New Item > Create New item","Sun Mar 02 22:50:14 GMT 2025","passed","Sun Mar 02 22:50:16 GMT 2025","","","",""
"","2431","TC_04.001.11 | Rename a folder on the folder page in the Configure section","US_04.001 | Folder > Rename Folder","Sun Mar 02 22:48:25 GMT 2025","passed","Sun Mar 02 22:48:28 GMT 2025","","","",""
"","1890","Should load /view/all/newJob page in less than 2 second","Performance with unified command","Sun Mar 02 22:50:35 GMT 2025","passed","Sun Mar 02 22:50:37 GMT 2025","","","",""
"","16932","measures the performance of the home page of the website with separate config for mobile","Lighthouse","Sun Mar 02 22:49:41 GMT 2025","passed","Sun Mar 02 22:49:58 GMT 2025","","","",""
"","1784","All levels of severity","Accessibility","Sun Mar 02 22:49:16 GMT 2025","broken","Sun Mar 02 22:49:18 GMT 2025","","","",""
"","16404","measures the performance of the newJob page of the website with config for desktop","Lighthouse","Sun Mar 02 22:49:58 GMT 2025","passed","Sun Mar 02 22:50:15 GMT 2025","","","",""
"","3917","TC_13.003.02 | Update Profile Description via Config Menu","US_13.003 | User > Config","Sun Mar 02 22:48:59 GMT 2025","passed","Sun Mar 02 22:49:03 GMT 2025","","","",""
"","1782","TC_06.005.04 | Delete Organization Folder","US_06.005 | Organization folder > Delete Organization Folder","Sun Mar 02 22:48:22 GMT 2025","passed","Sun Mar 02 22:48:24 GMT 2025","","","",""
"","1471","TC_13.003.06 | Rename user","US_13.003 | User > Config","Sun Mar 02 22:49:08 GMT 2025","passed","Sun Mar 02 22:49:09 GMT 2025","","","",""
"","6149","TC_04.001.02 | Rename folder from drop-down menu","US_04.001 | Folder > Rename Folder","Sun Mar 02 22:48:08 GMT 2025","passed","Sun Mar 02 22:48:14 GMT 2025","","","",""
"","1934","Should measure paint timings for /user/admin/","Performance with unified command","Sun Mar 02 22:51:28 GMT 2025","passed","Sun Mar 02 22:51:30 GMT 2025","","","",""
"","1911","Should measure totalBlockingTime for /","Performance with unified command","Sun Mar 02 22:50:33 GMT 2025","passed","Sun Mar 02 22:50:35 GMT 2025","","","",""
"","1402","Should return response for /user/admin/credentials/ in less than 500 milliseconds","Performance with unified command","Sun Mar 02 22:52:10 GMT 2025","passed","Sun Mar 02 22:52:11 GMT 2025","","","",""
"","6557","TC_01.004.04 | FreestyleProject > Delete Project|Delete a project from the Project Page","US_01.004 | FreestyleProject > Delete Project","Sun Mar 02 22:49:36 GMT 2025","passed","Sun Mar 02 22:49:43 GMT 2025","","","",""
"","1709","TC_14.002.03 | Verify that user can not see suggested results searched with with Upper Case characters with Insensitive mode being on","US_14.002 | Header > Search Box","Sun Mar 02 22:51:58 GMT 2025","passed","Sun Mar 02 22:51:59 GMT 2025","","","",""
"","405","API 12.1: GET Deleted User Account by email","Automation excersize API CRUD:","Sun Mar 02 22:48:13 GMT 2025","passed","Sun Mar 02 22:48:13 GMT 2025","","","",""
"","13481","TC_06.005.01 | Delete Organization Folder from a sidebar menu","US_06.005 | Organization folder > Delete Organization Folder","Sun Mar 02 22:48:04 GMT 2025","failed","Sun Mar 02 22:48:17 GMT 2025","","","",""
"","1857","Should measure cumulativeLayoutShift for /user/admin/","Performance with unified command","Sun Mar 02 22:51:32 GMT 2025","passed","Sun Mar 02 22:51:34 GMT 2025","","","",""
"","1012","TC_14.002.04 | Message that no matches found","US_14.002 | Header > Search Box","Sun Mar 02 22:52:01 GMT 2025","passed","Sun Mar 02 22:52:02 GMT 2025","","","",""
"","2949","TC_08.001.01 | Build status icon for ""Not built"" Multi-configuration project is shown on ""Dashboard"" page","US_08.001 | Build history > Start to build a project","Sun Mar 02 22:48:33 GMT 2025","passed","Sun Mar 02 22:48:36 GMT 2025","","","",""
"","404","API 13.1: GET Updated User Account by email","Automation excersize API CRUD:","Sun Mar 02 22:48:11 GMT 2025","passed","Sun Mar 02 22:48:12 GMT 2025","","","",""
"","1855","Should measure totalBlockingTime for /user/admin/my-views/view/all/","Performance with unified command","Sun Mar 02 22:52:04 GMT 2025","passed","Sun Mar 02 22:52:06 GMT 2025","","","",""
"","1873","Should measure totalBlockingTime for /user/admin/builds","Performance with unified command","Sun Mar 02 22:52:34 GMT 2025","passed","Sun Mar 02 22:52:36 GMT 2025","","","",""
"","929","Only Rule Tag wcag20aa Test","Accessibility","Sun Mar 02 22:49:28 GMT 2025","passed","Sun Mar 02 22:49:29 GMT 2025","","","",""
