"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1269","TC_00.000.14 | Verify the display of validation message if no item name is entered","US_00.000 | New Item > Create New item","Tue Mar 11 14:34:42 GMT 2025","passed","Tue Mar 11 14:34:44 GMT 2025","","","",""
"","11590","TC_04.002.03 | Verify that user able to move the folder from drop-down menu of the folder-element on the main page","US_04.002 | Folder > Move Folder to Folder","Tue Mar 11 14:33:24 GMT 2025","failed","Tue Mar 11 14:33:35 GMT 2025","","","",""
"","1987","Should load /user/admin/configure page with resourceTiming less than 500ms","Performance with unified command","Tue Mar 11 14:34:56 GMT 2025","passed","Tue Mar 11 14:34:58 GMT 2025","","","",""
"","1742","TC_00.001.10 | Create Freestyle Project using the ""New Item"" button","US_00.001 | New item > Create Freestyle Project","Tue Mar 11 14:33:44 GMT 2025","passed","Tue Mar 11 14:33:46 GMT 2025","","","",""
"","1284","TC_00.002.15 | The url of the configure page contains new project name","US_00.002 | New Item > Create Pipeline Project","Tue Mar 11 14:35:02 GMT 2025","passed","Tue Mar 11 14:35:03 GMT 2025","","","",""
"","37","TC_14.002.19 | Verify the search results for Lower and Uppercase characters are the same when insensitive search option is activated","US_14.002 | Header > Search Box","Tue Mar 11 14:36:03 GMT 2025","skipped","Tue Mar 11 14:36:03 GMT 2025","","","",""
"","944","Provide context as HTML Element","Accessibility","Tue Mar 11 14:33:02 GMT 2025","passed","Tue Mar 11 14:33:02 GMT 2025","","","",""
"","321","API 11: POST To Create/Register User Account","Automation excersize API CRUD:","Tue Mar 11 14:32:39 GMT 2025","passed","Tue Mar 11 14:32:39 GMT 2025","","","",""
"","1891","Should load /user/admin/ page with size less than 1 MB","Performance with unified command","Tue Mar 11 14:34:44 GMT 2025","passed","Tue Mar 11 14:34:45 GMT 2025","","","",""
"","979","TC_14.002-08 | Case insensitive search","US_14.002 | Header > Search Box","Tue Mar 11 14:35:38 GMT 2025","passed","Tue Mar 11 14:35:39 GMT 2025","","","",""
"","1971","Should measure totalBlockingTime for /user/admin/credentials/","Performance with unified command","Tue Mar 11 14:35:38 GMT 2025","passed","Tue Mar 11 14:35:40 GMT 2025","","","",""
"","2329","TC_00.002.05 | Create Pipeline Project with an already existing name of a project","US_00.002 | New Item > Create Pipeline Project","Tue Mar 11 14:34:58 GMT 2025","passed","Tue Mar 11 14:35:00 GMT 2025","","","",""
"","1939","Should measure largestContentfulPaint for /view/all/builds","Performance with unified command","Tue Mar 11 14:34:17 GMT 2025","passed","Tue Mar 11 14:34:19 GMT 2025","","","",""
"","2184","TC_00.001.19 | New freestyle project is created if user enter projects name, choose project type and save it","US_00.001 | New item > Create Freestyle Project","Tue Mar 11 14:33:42 GMT 2025","passed","Tue Mar 11 14:33:44 GMT 2025","","","",""
"","8890","TC_01.002.04 | Rename a project name from the Dashboard page","US_01.002 | FreestyleProject > Rename Project","Tue Mar 11 14:34:19 GMT 2025","failed","Tue Mar 11 14:34:28 GMT 2025","","","",""
"","1904","Should measure largestContentfulPaint for /user/admin/credentials/","Performance with unified command","Tue Mar 11 14:35:34 GMT 2025","passed","Tue Mar 11 14:35:36 GMT 2025","","","",""
"","1962","Should load /view/all/newJob page with size less than 1 MB","Performance with unified command","Tue Mar 11 14:33:57 GMT 2025","passed","Tue Mar 11 14:33:59 GMT 2025","","","",""
"","1584","TC_00.002.14 | Create Pipeline Project","US_00.002 | New Item > Create Pipeline Project","Tue Mar 11 14:35:00 GMT 2025","passed","Tue Mar 11 14:35:02 GMT 2025","","","",""
"","1469","TC_00.000.01| Create new item from ""Create a job"" button| Invalid data","US_00.000 | New Item > Create New item","Tue Mar 11 14:34:17 GMT 2025","passed","Tue Mar 11 14:34:19 GMT 2025","","","",""
