"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1933","Should measure cumulativeLayoutShift for /user/admin/configure","Performance with unified command","Fri Mar 07 10:13:32 GMT 2025","passed","Fri Mar 07 10:13:34 GMT 2025","","","",""
"","2396","TC_01.001.08 | Verify the description is added when creating the project","US_01.001 | FreestyleProject > Add description","Fri Mar 07 10:11:27 GMT 2025","passed","Fri Mar 07 10:11:29 GMT 2025","","","",""
"","1914","Should measure totalBlockingTime for /user/admin/configure","Performance with unified command","Fri Mar 07 10:13:34 GMT 2025","passed","Fri Mar 07 10:13:36 GMT 2025","","","",""
"","1107","API 1: Get All Products List (productsList)","Automation excersize API:","Fri Mar 07 10:09:54 GMT 2025","passed","Fri Mar 07 10:09:55 GMT 2025","","","",""
"","1866","Should load /user/admin/my-views/view/all/ page with size less than 1 MB","Performance with unified command","Fri Mar 07 10:13:41 GMT 2025","passed","Fri Mar 07 10:13:43 GMT 2025","","","",""
"","1902","Should measure totalBlockingTime for /view/all/newJob","Performance with unified command","Fri Mar 07 10:12:35 GMT 2025","passed","Fri Mar 07 10:12:37 GMT 2025","","","",""
"","445","API 11.1: GET Created User Account by email","Automation excersize API CRUD:","Fri Mar 07 10:10:04 GMT 2025","passed","Fri Mar 07 10:10:05 GMT 2025","","","",""
"","1479","Only Rule Tag wcag20 Test","Accessibility","Fri Mar 07 10:11:14 GMT 2025","passed","Fri Mar 07 10:11:15 GMT 2025","","","",""
"","1918","Should load /user/admin/ page with size less than 1 MB","Performance with unified command","Fri Mar 07 10:13:11 GMT 2025","passed","Fri Mar 07 10:13:13 GMT 2025","","","",""
"","1899","Should load /view/all/builds page with size less than 1 MB","Performance with unified command","Fri Mar 07 10:12:42 GMT 2025","passed","Fri Mar 07 10:12:44 GMT 2025","","","",""
"","8259","TC_16.002.03 | Verify descending sorting in the columns","US_16.002 | Dashboard > Create View","Fri Mar 07 10:11:47 GMT 2025","passed","Fri Mar 07 10:11:56 GMT 2025","","","",""
"","1960","Should load /user/admin/my-views/view/all/ page in less than 2 second","Performance with unified command","Fri Mar 07 10:13:36 GMT 2025","passed","Fri Mar 07 10:13:38 GMT 2025","","","",""
"","654","API 13: PUT To Update User Account","Automation excersize API CRUD:","Fri Mar 07 10:10:05 GMT 2025","passed","Fri Mar 07 10:10:06 GMT 2025","","","",""
"","1984","Should load /view/all/builds page with resourceTiming less than 500ms","Performance with unified command","Fri Mar 07 10:12:39 GMT 2025","passed","Fri Mar 07 10:12:41 GMT 2025","","","",""
"","1936","Should measure cumulativeLayoutShift for /view/all/newJob","Performance with unified command","Fri Mar 07 10:12:33 GMT 2025","passed","Fri Mar 07 10:12:35 GMT 2025","","","",""
"","1973","Should load /user/admin/configure page with resourceTiming less than 500ms","Performance with unified command","Fri Mar 07 10:13:23 GMT 2025","passed","Fri Mar 07 10:13:25 GMT 2025","","","",""
"","1947","Should measure paint timings for /view/all/newJob","Performance with unified command","Fri Mar 07 10:12:29 GMT 2025","passed","Fri Mar 07 10:12:31 GMT 2025","","","",""
"","1265","TC_00.002.02 | Pipeline item type is highlighted when selected","US_00.002 | New Item > Create Pipeline Project","Fri Mar 07 10:12:20 GMT 2025","passed","Fri Mar 07 10:12:21 GMT 2025","","","",""
"","2422","Checks the Multi-configuration project page contains search field","Checking parametrization","Fri Mar 07 10:10:45 GMT 2025","passed","Fri Mar 07 10:10:48 GMT 2025","","","",""
"","3953","TC_01.001.02 | Add a Description to an Existing Project","US_01.001 | FreestyleProject > Add description","Fri Mar 07 10:11:17 GMT 2025","passed","Fri Mar 07 10:11:21 GMT 2025","","","",""
"","3394","TC_13.003.01 | Edit the profile description from the account settings page by clicking on your username","US_13.003 | User > Config","Fri Mar 07 10:10:51 GMT 2025","passed","Fri Mar 07 10:10:55 GMT 2025","","","",""
"","1700","TC_00.000.03 | Create New item | From the ""New Item"" link in the left sidebar","US_00.000 | New Item > Create New item","Fri Mar 07 10:11:49 GMT 2025","passed","Fri Mar 07 10:11:50 GMT 2025","","","",""
"","1904","Should measure totalBlockingTime for /user/admin/","Performance with unified command","Fri Mar 07 10:13:19 GMT 2025","passed","Fri Mar 07 10:13:21 GMT 2025","","","",""
"","1011","TC_14.002.04 | Message that no matches found","US_14.002 | Header > Search Box","Fri Mar 07 10:15:22 GMT 2025","passed","Fri Mar 07 10:15:23 GMT 2025","","","",""
"","29070","TC_09.001_6 | Verify go to required page by click on required item on search suggestion dropdown.","US_09.001 | Manage Jenkins > Search settings","Fri Mar 07 10:10:06 GMT 2025","passed","Fri Mar 07 10:10:35 GMT 2025","","","",""
"","1896","Should measure paint timings for /user/admin/","Performance with unified command","Fri Mar 07 10:13:13 GMT 2025","passed","Fri Mar 07 10:13:15 GMT 2025","","","",""
"","6810","TC_06.005.01 | Delete Organization Folder from a sidebar menu","US_06.005 | Organization folder > Delete Organization Folder","Fri Mar 07 10:09:58 GMT 2025","passed","Fri Mar 07 10:10:04 GMT 2025","","","",""
"","1149","TC_14.002.06 | Multiple matches are displayed on the result page","US_14.002 | Header > Search Box","Fri Mar 07 10:15:14 GMT 2025","passed","Fri Mar 07 10:15:15 GMT 2025","","","",""
"","8249","TC_14.002.16 | Finds a build by its number","US_14.002 | Header > Search Box","Fri Mar 07 10:15:36 GMT 2025","passed","Fri Mar 07 10:15:45 GMT 2025","","","",""
"","1318","TC_00.000.01| Create new item from ""Create a job"" button| Invalid data","US_00.000 | New Item > Create New item","Fri Mar 07 10:11:45 GMT 2025","passed","Fri Mar 07 10:11:47 GMT 2025","","","",""
"","1907","Should measure cumulativeLayoutShift for /view/all/builds","Performance with unified command","Fri Mar 07 10:12:48 GMT 2025","passed","Fri Mar 07 10:12:50 GMT 2025","","","",""
"","1347","TC_14.002.07 | Verify the search box provides auto-completion","US_14.002 | Header > Search Box","Fri Mar 07 10:15:16 GMT 2025","passed","Fri Mar 07 10:15:17 GMT 2025","","","",""
"","808","API 12.3: DELETE To Delete User Account with invalid details","Automation excersize API CRUD:","Fri Mar 07 10:10:07 GMT 2025","passed","Fri Mar 07 10:10:07 GMT 2025","","","",""
"","3742","TC_01.006.05 | Move project from the Dashboard to Folder","US_01.006 | FreestyleProject > Move project","Fri Mar 07 10:13:37 GMT 2025","passed","Fri Mar 07 10:13:41 GMT 2025","","","",""
"","2290","TC_00.004.01 | Create Folder using New Item menu link, with unique name and default configuration","US_00.004 | New item > Create Folder","Fri Mar 07 10:11:01 GMT 2025","passed","Fri Mar 07 10:11:03 GMT 2025","","","",""
"","1899","Should load /user/admin/credentials/ page in less than 2 second","Performance with unified command","Fri Mar 07 10:13:51 GMT 2025","passed","Fri Mar 07 10:13:53 GMT 2025","","","",""
"","1774","TC_14.002.13 | Verify auto-fill suggestions contain the search term","US_14.002 | Header > Search Box","Fri Mar 07 10:15:35 GMT 2025","passed","Fri Mar 07 10:15:36 GMT 2025","","","",""
"","472","API 11: POST To Create/Register User Account","Automation excersize API CRUD:","Fri Mar 07 10:10:04 GMT 2025","passed","Fri Mar 07 10:10:04 GMT 2025","","","",""
"","925","Provide context as HTML NodeList","Accessibility","Fri Mar 07 10:11:20 GMT 2025","passed","Fri Mar 07 10:11:21 GMT 2025","","","",""
"","5000","TC_16.002.01 Create view from the Dashboard page","US_16.002 | Dashboard > Create View","Fri Mar 07 10:11:42 GMT 2025","passed","Fri Mar 07 10:11:47 GMT 2025","","","",""
"","1873","Should measure totalBlockingTime for /user/admin/credentials/","Performance with unified command","Fri Mar 07 10:14:03 GMT 2025","passed","Fri Mar 07 10:14:05 GMT 2025","","","",""
"","2726","TC_08.001.01 | Build status icon for ""Not built"" Pipeline is shown on ""Dashboard"" page","US_08.001 | Build history > Start to build a project","Fri Mar 07 10:10:25 GMT 2025","passed","Fri Mar 07 10:10:28 GMT 2025","","","",""
"","2569","TC_01.002.03 | Rename a project from the Dashboard page using Cyrillic","US_01.002 | FreestyleProject > Rename Project","Fri Mar 07 10:14:01 GMT 2025","passed","Fri Mar 07 10:14:04 GMT 2025","","","",""
"","1586","TC_14.001.01 | main page layout fits screenshot","US_14.001 | Visual > Main Page","Fri Mar 07 10:14:25 GMT 2025","passed","Fri Mar 07 10:14:26 GMT 2025","","","",""
"","1929","Should measure paint timings for /user/admin/credentials/","Performance with unified command","Fri Mar 07 10:13:58 GMT 2025","passed","Fri Mar 07 10:14:00 GMT 2025","","","",""
"","1922","Should load /user/admin/ page with resourceTiming less than 500ms","Performance with unified command","Fri Mar 07 10:13:08 GMT 2025","passed","Fri Mar 07 10:13:10 GMT 2025","","","",""
"","1154","TC_00.000.14 | Verify the display of validation message if no item name is entered","US_00.000 | New Item > Create New item","Fri Mar 07 10:12:07 GMT 2025","passed","Fri Mar 07 10:12:08 GMT 2025","","","",""
"","1266","TC_00.001.22| New Item > Verify Project Description size","US_00.001 | New item > Create Freestyle Project","Fri Mar 07 10:11:34 GMT 2025","passed","Fri Mar 07 10:11:35 GMT 2025","","","",""
"","1937","Should load /user/admin/builds page with resourceTiming less than 500ms","Performance with unified command","Fri Mar 07 10:14:07 GMT 2025","passed","Fri Mar 07 10:14:09 GMT 2025","","","",""
"","12780","TC_08.001.04 | Dashboard page displays information about the latest build for Multi-configuration project","US_08.001 | Build history > Start to build a project","Fri Mar 07 10:11:04 GMT 2025","passed","Fri Mar 07 10:11:17 GMT 2025","","","",""
"","3235","RF_01.006.07 Verify user is able to move a project from the Project Page","US_01.006 | FreestyleProject > Move project","Fri Mar 07 10:13:34 GMT 2025","passed","Fri Mar 07 10:13:37 GMT 2025","","","",""
"","1077","Should return response for /user/admin/credentials/ in less than 500 milliseconds","Performance with unified command","Fri Mar 07 10:13:55 GMT 2025","passed","Fri Mar 07 10:13:56 GMT 2025","","","",""
"","1080","TC_14.002.02| Verify error message appears when no matches found","US_14.002 | Header > Search Box","Fri Mar 07 10:15:33 GMT 2025","passed","Fri Mar 07 10:15:35 GMT 2025","","","",""
"","1986","Should load /me/my-views/view/all/ page in less than 2 second","Performance with unified command","Fri Mar 07 10:12:52 GMT 2025","passed","Fri Mar 07 10:12:54 GMT 2025","","","",""
"","1087","TC_14.003.07 | Verify ""Log out"" button is keyboard-navigable","US_14.003 | Header > Log out option","Fri Mar 07 10:14:57 GMT 2025","passed","Fri Mar 07 10:14:58 GMT 2025","","","",""
