"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6442","TC_01.004.04 | FreestyleProject > Delete Project|Delete a project from the Project Page","US_01.004 | FreestyleProject > Delete Project","Fri Mar 07 14:31:21 GMT 2025","passed","Fri Mar 07 14:31:28 GMT 2025","","","",""
"","2481","TC_00.004.01 | Create Folder using New Item menu link, with unique name and default configuration","US_00.004 | New item > Create Folder","Fri Mar 07 14:31:03 GMT 2025","passed","Fri Mar 07 14:31:06 GMT 2025","","","",""
"","1967","Should load /user/admin/configure page with size less than 1 MB","Performance with unified command","Fri Mar 07 14:33:24 GMT 2025","passed","Fri Mar 07 14:33:26 GMT 2025","","","",""
"","3932","TC_01.004.02 |Freestyle project |Delete Project on Project Page","US_01.004 | FreestyleProject > Delete Project","Fri Mar 07 14:31:40 GMT 2025","passed","Fri Mar 07 14:31:44 GMT 2025","","","",""
"","1914","Should measure paint timings for /","Performance with unified command","Fri Mar 07 14:32:10 GMT 2025","passed","Fri Mar 07 14:32:12 GMT 2025","","","",""
"","489","API 12.1: GET Deleted User Account by email","Automation excersize API CRUD:","Fri Mar 07 14:30:08 GMT 2025","passed","Fri Mar 07 14:30:09 GMT 2025","","","",""
"","1591","Should return response for /view/all/builds in less than 500 milliseconds","Performance with unified command","Fri Mar 07 14:32:37 GMT 2025","passed","Fri Mar 07 14:32:38 GMT 2025","","","",""
"","3833","Checks the Freestyle project page contains search field","Checking parametrization","Fri Mar 07 14:30:42 GMT 2025","passed","Fri Mar 07 14:30:46 GMT 2025","","","",""
"","3239","TC_01.006.10 | Verify a project is moved to an existing folder from the Project page","US_01.006 | FreestyleProject > Move project","Fri Mar 07 14:32:17 GMT 2025","passed","Fri Mar 07 14:32:20 GMT 2025","","","",""
"","1883","Should measure totalBlockingTime for /user/admin/credentials/","Performance with unified command","Fri Mar 07 14:34:02 GMT 2025","passed","Fri Mar 07 14:34:04 GMT 2025","","","",""
"","955","TC_00.001.04 | Verify a friendly reminder appeared when attempting to create a new Freestyle Project without a name","US_00.001 | New item > Create Freestyle Project","Fri Mar 07 14:31:29 GMT 2025","passed","Fri Mar 07 14:31:30 GMT 2025","","","",""
"","1933","Should measure largestContentfulPaint for /user/admin/my-views/view/all/","Performance with unified command","Fri Mar 07 14:33:43 GMT 2025","passed","Fri Mar 07 14:33:45 GMT 2025","","","",""
"","1918","Should measure cumulativeLayoutShift for /view/all/builds","Performance with unified command","Fri Mar 07 14:32:44 GMT 2025","passed","Fri Mar 07 14:32:46 GMT 2025","","","",""
"","1908","Should load /user/admin/credentials/ page in less than 2 second","Performance with unified command","Fri Mar 07 14:33:49 GMT 2025","passed","Fri Mar 07 14:33:51 GMT 2025","","","",""
"","1230","TC_13.003.03 | Change the Appearance of user interface","US_13.003 | User > Config","Fri Mar 07 14:30:51 GMT 2025","passed","Fri Mar 07 14:30:52 GMT 2025","","","",""
