"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2210","TC_00.004.01 | Create Folder using New Item menu link, with unique name and default configuration","US_00.004 | New item > Create Folder","Thu Mar 13 10:43:20 GMT 2025","passed","Thu Mar 13 10:43:23 GMT 2025","","","",""
"","3001","Checks the Freestyle project page contains search field","Checking parametrization","Thu Mar 13 10:43:01 GMT 2025","passed","Thu Mar 13 10:43:04 GMT 2025","","","",""
"","796","API 10: POST To Verify Login with invalid details (verifyLogin)","Automation excersize API:","Thu Mar 13 10:42:08 GMT 2025","passed","Thu Mar 13 10:42:09 GMT 2025","","","",""
"","431","API 12: DELETE To Delete Existing User Account","Automation excersize API CRUD:","Thu Mar 13 10:42:15 GMT 2025","passed","Thu Mar 13 10:42:15 GMT 2025","","","",""
"","494","API 13: PUT To Update User Account","Automation excersize API CRUD:","Thu Mar 13 10:42:13 GMT 2025","passed","Thu Mar 13 10:42:13 GMT 2025","","","",""
"","794","TC_14.002.11 | Verify that Dashboard page has a Search box on its top right","US_14.002 | Header > Search Box","Thu Mar 13 10:47:41 GMT 2025","passed","Thu Mar 13 10:47:42 GMT 2025","","","",""
"","1821","TC_09.001.05 |The search field is cleared by pressing the ""x"" button","US_09.001 | Manage Jenkins > Search settings","Thu Mar 13 10:42:27 GMT 2025","passed","Thu Mar 13 10:42:29 GMT 2025","","","",""
"","2006","TC_00.001.06 | Verify a new Freestyle Project can be created from a new Folder","US_00.001 | New item > Create Freestyle Project","Thu Mar 13 10:43:48 GMT 2025","passed","Thu Mar 13 10:43:50 GMT 2025","","","",""
"","4132","TC_01.001.07 | It is possible to add description on project update","US_01.001 | FreestyleProject > Add description","Thu Mar 13 10:43:23 GMT 2025","passed","Thu Mar 13 10:43:27 GMT 2025","","","",""
"","2247","TC_01.002.04 | Rename a project name from the Dashboard page","US_01.002 | FreestyleProject > Rename Project","Thu Mar 13 10:46:11 GMT 2025","passed","Thu Mar 13 10:46:13 GMT 2025","","","",""
"","1138","TC_00.002.15 | The url of the configure page contains new project name","US_00.002 | New Item > Create Pipeline Project","Thu Mar 13 10:45:20 GMT 2025","passed","Thu Mar 13 10:45:22 GMT 2025","","","",""
"","1496","TC_00.000.03 | Create New item | From the ""New Item"" link in the left sidebar","US_00.000 | New Item > Create New item","Thu Mar 13 10:44:04 GMT 2025","passed","Thu Mar 13 10:44:06 GMT 2025","","","",""
"","1746","Checks the Pipeline page contains search field","Checking parametrization","Thu Mar 13 10:43:04 GMT 2025","passed","Thu Mar 13 10:43:06 GMT 2025","","","",""
"","2760","TC_01.002.02 | Rename a project from the Project Page","US_01.002 | FreestyleProject > Rename Project","Thu Mar 13 10:46:03 GMT 2025","passed","Thu Mar 13 10:46:06 GMT 2025","","","",""
"","1390","TC_00.002.14 | Create Pipeline Project","US_00.002 | New Item > Create Pipeline Project","Thu Mar 13 10:45:19 GMT 2025","passed","Thu Mar 13 10:45:20 GMT 2025","","","",""
"","1818","TC_01.001.09 | Description is shown on project page","US_01.001 | FreestyleProject > Add description","Thu Mar 13 10:43:21 GMT 2025","passed","Thu Mar 13 10:43:23 GMT 2025","","","",""
"","448","API 11.1: GET Created User Account by email","Automation excersize API CRUD:","Thu Mar 13 10:42:12 GMT 2025","passed","Thu Mar 13 10:42:12 GMT 2025","","","",""
"","8463","TC_00.000.08 | Verify item name does not contain any special characters","US_00.000 | New Item > Create New item","Thu Mar 13 10:44:32 GMT 2025","failed","Thu Mar 13 10:44:41 GMT 2025","","","",""
"","447","API 5: POST To Search Products (searchProduct)","Automation excersize API:","Thu Mar 13 10:42:06 GMT 2025","passed","Thu Mar 13 10:42:06 GMT 2025","","","",""
"","4288","TC_01.004.10 | Verify Freestyle Project is deleted from Dashboard page","US_01.004 | FreestyleProject > Delete Project","Thu Mar 13 10:43:47 GMT 2025","passed","Thu Mar 13 10:43:51 GMT 2025","","","",""
"","1854","TC_06.005.04 | Delete Organization Folder","US_06.005 | Organization folder > Delete Organization Folder","Thu Mar 13 10:42:32 GMT 2025","passed","Thu Mar 13 10:42:34 GMT 2025","","","",""
"","11424","TC_01.004.05 | Cancel deletion","US_01.004 | FreestyleProject > Delete Project","Thu Mar 13 10:43:35 GMT 2025","failed","Thu Mar 13 10:43:47 GMT 2025","","","",""
"","1580","TC_00.000.02 | Create new item from ""Create a job"" button","US_00.000 | New Item > Create New item","Thu Mar 13 10:44:02 GMT 2025","passed","Thu Mar 13 10:44:04 GMT 2025","","","",""
"","478","API 11: POST To Create/Register User Account","Automation excersize API CRUD:","Thu Mar 13 10:42:11 GMT 2025","passed","Thu Mar 13 10:42:12 GMT 2025","","","",""
"","5226","TC_16.002.07 | Verify the possibility to configure different column sets for different views","US_16.002 | Dashboard > Create View","Thu Mar 13 10:43:58 GMT 2025","passed","Thu Mar 13 10:44:03 GMT 2025","","","",""
"","2057","TC_09.001.03 | Verify search suggestion dropdown displays all matches available","US_09.001 | Manage Jenkins > Search settings","Thu Mar 13 10:42:23 GMT 2025","passed","Thu Mar 13 10:42:25 GMT 2025","","","",""
"","1560","Checks the Multibranch Pipeline page contains search field","Checking parametrization","Thu Mar 13 10:43:10 GMT 2025","passed","Thu Mar 13 10:43:11 GMT 2025","","","",""
"","9564","TC_14.002.15 | Verify suggestions in the search box","US_14.002 | Header > Search Box","Thu Mar 13 10:47:20 GMT 2025","failed","Thu Mar 13 10:47:29 GMT 2025","","","",""
"","1744","TC_00.001.07 | Verify that duplicate names are not accepted during project creation","US_00.001 | New item > Create Freestyle Project","Thu Mar 13 10:43:37 GMT 2025","passed","Thu Mar 13 10:43:39 GMT 2025","","","",""
