"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1674","TC_00.000.03 | Create New item | From the ""New Item"" link in the left sidebar","US_00.000 | New Item > Create New item","Wed Dec 11 19:17:01 GMT 2024","passed","Wed Dec 11 19:17:03 GMT 2024","","","",""
"","1037","TC_14.002.04 | Message that no matches found","US_14.002 | Header > Search Box","Wed Dec 11 19:18:35 GMT 2024","passed","Wed Dec 11 19:18:36 GMT 2024","","","",""
"","3188","TC_01.006.01 | Move project from the Project Page","US_01.006 | FreestyleProject > Move project","Wed Dec 11 19:16:44 GMT 2024","passed","Wed Dec 11 19:16:47 GMT 2024","","","",""
"","2310","TC_00.000.05 | Create new item from Dashboard dropdown menu","US_00.000 | New Item > Create New item","Wed Dec 11 19:17:03 GMT 2024","passed","Wed Dec 11 19:17:05 GMT 2024","","","",""
"","2188","TC_00.001.06 | Verify a new Freestyle Project can be created from a new Folder","US_00.001 | New item > Create Freestyle Project","Wed Dec 11 19:16:47 GMT 2024","passed","Wed Dec 11 19:16:49 GMT 2024","","","",""
"","8132","TC_16.002.03 | Verify descending sorting in the columns","US_16.002 | Dashboard > Create View","Wed Dec 11 19:16:03 GMT 2024","passed","Wed Dec 11 19:16:11 GMT 2024","","","",""
"","6830","TC_01.004.04 | FreestyleProject > Delete Project|Delete a project from the Project Page","US_01.004 | FreestyleProject > Delete Project","Wed Dec 11 19:16:05 GMT 2024","passed","Wed Dec 11 19:16:12 GMT 2024","","","",""
"","516","API 12: DELETE To Delete Existing User Account","Automation excersize API CRUD:","Wed Dec 11 19:15:14 GMT 2024","passed","Wed Dec 11 19:15:14 GMT 2024","","","",""
"","2230","Checks the Multi-configuration project page contains search field","Checking parametrization","Wed Dec 11 19:15:54 GMT 2024","passed","Wed Dec 11 19:15:56 GMT 2024","","","",""
"","533","API 3: Get All Brands List (brandsList)","Automation excersize API:","Wed Dec 11 19:15:03 GMT 2024","passed","Wed Dec 11 19:15:04 GMT 2024","","","",""
"","2217","TC_04.001.06 | Successfully enter a valid folder name in the special field","US_04.001 | Folder > Rename Folder","Wed Dec 11 19:16:43 GMT 2024","passed","Wed Dec 11 19:16:45 GMT 2024","","","",""
"","811","RF_14.003.05 | Header > Log out option | Verify user log out the current session on click ""Log out"" link.","US_14.003 | Header > Log out option","Wed Dec 11 19:18:12 GMT 2024","passed","Wed Dec 11 19:18:13 GMT 2024","","","",""
"","4969","TC_01.006.09 | Move a project from a folder to the Dashboard page","US_01.006 | FreestyleProject > Move project","Wed Dec 11 19:16:55 GMT 2024","passed","Wed Dec 11 19:16:59 GMT 2024","","","",""
"","2270","TC_08.001.02 | The build is triggered from the Pipeline's dropdown menu","US_08.001 | Build history > Start to build a project","Wed Dec 11 19:15:36 GMT 2024","passed","Wed Dec 11 19:15:39 GMT 2024","","","",""
"","4028","TC_01.004.15 | Verify user cancels Project deletion","US_01.004 | FreestyleProject > Delete Project","Wed Dec 11 19:16:01 GMT 2024","passed","Wed Dec 11 19:16:05 GMT 2024","","","",""
"","4949","TC_06.001.02 | Can see a Preview of the added Description by clicking on the Preview button","US_06.001 | Organisation folder > Configuration","Wed Dec 11 19:15:30 GMT 2024","passed","Wed Dec 11 19:15:35 GMT 2024","","","",""
"","1622","TC_14.002.03 | Verify that user can not see suggested results searched with with Upper Case characters with Insensitive mode being on","US_14.002 | Header > Search Box","Wed Dec 11 19:18:32 GMT 2024","passed","Wed Dec 11 19:18:33 GMT 2024","","","",""
"","2262","TC_01.001.09 | Description is shown on project page","US_01.001 | FreestyleProject > Add description","Wed Dec 11 19:15:27 GMT 2024","passed","Wed Dec 11 19:15:29 GMT 2024","","","",""
"","1470","TC_00.002.02 | Pipeline item type is highlighted when selected","US_00.002 | New Item > Create Pipeline Project","Wed Dec 11 19:15:00 GMT 2024","passed","Wed Dec 11 19:15:02 GMT 2024","","","",""
"","2283","TC_04.001.05 | Rename folder from drop-down menu","US_04.001 | Folder > Rename Folder","Wed Dec 11 19:16:49 GMT 2024","passed","Wed Dec 11 19:16:52 GMT 2024","","","",""
"","1992","TC_00.000.13 | Verify that after saving, new item is present on dashboard","US_00.000 | New Item > Create New item","Wed Dec 11 19:17:19 GMT 2024","passed","Wed Dec 11 19:17:21 GMT 2024","","","",""
"","3990","TC_01.004.07 | Verify confirmation appears before deletion","US_01.004 | FreestyleProject > Delete Project","Wed Dec 11 19:16:16 GMT 2024","passed","Wed Dec 11 19:16:20 GMT 2024","","","",""
"","1674","TC_00.001.10 | Create Freestyle Project using the ""New Item"" button","US_00.001 | New item > Create Freestyle Project","Wed Dec 11 19:16:29 GMT 2024","passed","Wed Dec 11 19:16:31 GMT 2024","","","",""
"","4876","TC_01.001.07 | It is possible to add description on project update","US_01.001 | FreestyleProject > Add description","Wed Dec 11 19:15:29 GMT 2024","passed","Wed Dec 11 19:15:34 GMT 2024","","","",""
